"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path","synonyms"
349090,347452,"MEAS","LAB","42921-7","JC virus DNA [Presence] in Unspecified specimen by Probe and target amplification method",0,1,8,"",3037636,1,"342761.342763.342802.342930.343639.345258.347452","JC virus DNA [Presence] in Unspecified specimen by Probe and target amplification method|42921-7|JCPyV DNA XXX Ql PCR|3 Self-Sustaining Sequence Replication; 3SR SR; Amp Prb; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; JC Polyomavirus; JCPyV; JCV; John Cunningham Virus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Prb; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; To be specified in another part of the message; Transcription mediated amplification; Unspecified|JC virus DNA [Presence] in Unspecified specimen by Probe and target amplification method|JCPyV DNA XXX Ql PCR|3 Self-Sustaining Sequence Replication; 3SR SR; Amp Prb; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; JC Polyomavirus; JCPyV; JCV; John Cunningham Virus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Prb; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; To be specified in another part of the message; Transcription mediated amplification; Unspecified|JC virus DNA [Presence] in Unspecified specimen by Probe and target amplification method|[rank1]"
349091,347453,"MEAS","LAB","35275-7","Measles virus IgG Ab [Presence] in Serum by Immunoassay",0,1,897,"",3032029,1,"342761.342763.342802.342930.343639.345259.347453","Measles virus IgG Ab [Presence] in Serum by Immunoassay|35275-7|MeV IgG Ser Ql IA|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; MeV; Microbiology; Msls; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Rubeola; Screen; Serum; SR; SUDS|Measles virus IgG Ab [Presence] in Serum by Immunoassay|MeV IgG Ser Ql IA|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; MeV; Microbiology; Msls; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Rubeola; Screen; Serum; SR; SUDS|Measles virus IgG Ab [Presence] in Serum by Immunoassay|[rank1]"
349092,347453,"MEAS","LAB","5244-9","Measles virus IgG Ab [Units/volume] in Serum by Immunoassay",0,1,2344,"",3006573,1,"342761.342763.342802.342930.343639.345259.347453","Measles virus IgG Ab [Units/volume] in Serum by Immunoassay|5244-9|Measles virus IgG Ab [Units/volume] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; MeV; Microbiology; Msls; Point in time; QNT; Quan; Quant; Quantitative; Random; Rubeola; Serum; SR; SUDS|MeV IgG Ser IA-aCnc|Measles virus IgG Ab [Units/volume] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; MeV; Microbiology; Msls; Point in time; QNT; Quan; Quant; Quantitative; Random; Rubeola; Serum; SR; SUDS|MeV IgG Ser IA-aCnc|[rank1]"
349093,347453,"MEAS","LAB","25421-9","Measles virus IgM Ab [Units/volume] in Serum by Immunoassay",0,1,450,"",3006522,1,"342761.342763.342802.342930.343639.345259.347453","Measles virus IgM Ab [Units/volume] in Serum by Immunoassay|25421-9|Measles virus IgM Ab [Units/volume] in Serum by Immunoassay|MeV IgM Ser IA-aCnc|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin M; Immunoglobulin M; MEIA; MeV; Microbiology; Msls; Point in time; QNT; Quan; Quant; Quantitative; Random; Rubeola; Serum; SR; SUDS|Measles virus IgM Ab [Units/volume] in Serum by Immunoassay|MeV IgM Ser IA-aCnc|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin M; Immunoglobulin M; MEIA; MeV; Microbiology; Msls; Point in time; QNT; Quan; Quant; Quantitative; Random; Rubeola; Serum; SR; SUDS|[rank1]"
349094,347454,"MEAS","LAB","6476-6","Mumps virus IgG Ab [Presence] in Serum by Immunoassay",0,1,925,"",3011781,1,"342761.342763.342802.342930.343639.345260.347454","Mumps virus IgG Ab [Presence] in Serum by Immunoassay|6476-6|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; MuV; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; SUDS|MuV IgG Ser Ql IA|Mumps virus IgG Ab [Presence] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; MuV; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; SUDS|MuV IgG Ser Ql IA|Mumps virus IgG Ab [Presence] in Serum by Immunoassay|[rank1]"
349095,347454,"MEAS","LAB","25419-3","Mumps virus IgM Ab [Units/volume] in Serum by Immunoassay",0,1,128,"",3026253,1,"342761.342763.342802.342930.343639.345260.347454","Mumps virus IgM Ab [Units/volume] in Serum by Immunoassay|25419-3|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; MuV; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; SUDS|Mumps virus IgM Ab [Units/volume] in Serum by Immunoassay|MuV IgM Ser IA-aCnc|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; MuV; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; SUDS|Mumps virus IgM Ab [Units/volume] in Serum by Immunoassay|MuV IgM Ser IA-aCnc|[rank1]"
349096,347455,"MEAS","LAB","54905-5","Norovirus Genogroup I RNA [Presence] in Stool by Probe and target amplification method",0,1,29,"",40758035,1,"342761.342763.342802.342930.343639.345261.347455","Norovirus Genogroup I RNA [Presence] in Stool by Probe and target amplification method|54905-5|Norovirus GI RNA Stl Ql PCR|Norovirus Genogroup I RNA [Presence] in Stool by Probe and target amplification method|3 Self-Sustaining Sequence Replication; 3SR SR; Amp Prb; Amplif; Amplification; Amplified; Bowel movement; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; Human Calcivirus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAAT; NASBA; Norovirus 1; Norovirus G1; Norovirus GI; Norwalk virus; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Prb; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification|Norovirus GI RNA Stl Ql PCR|Norovirus Genogroup I RNA [Presence] in Stool by Probe and target amplification method|3 Self-Sustaining Sequence Replication; 3SR SR; Amp Prb; Amplif; Amplification; Amplified; Bowel movement; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; Human Calcivirus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAAT; NASBA; Norovirus 1; Norovirus G1; Norovirus GI; Norwalk virus; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Prb; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification|[rank1]"
349097,347456,"MEAS","LAB","54906-3","Norovirus Genogroup II RNA [Presence] in Stool by Probe and target amplification method",0,1,29,"",40758036,1,"342761.342763.342802.342930.343639.345261.347456","Norovirus Genogroup II RNA [Presence] in Stool by Probe and target amplification method|54906-3|Norovirus GII RNA Stl Ql PCR|Norovirus Genogroup II RNA [Presence] in Stool by Probe and target amplification method|2; 3 Self-Sustaining Sequence Replication; 3SR SR; Amp Prb; Amplif; Amplification; Amplified; Bowel movement; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; Human Calcivirus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAAT; NASBA; Norovirus 2; Norovirus G2; Norovirus GII; Norwalk virus; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Prb; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification|Norovirus GII RNA Stl Ql PCR|Norovirus Genogroup II RNA [Presence] in Stool by Probe and target amplification method|2; 3 Self-Sustaining Sequence Replication; 3SR SR; Amp Prb; Amplif; Amplification; Amplified; Bowel movement; DNA NUCLEIC ACID PROBE; DNA probe; Faecal; Faeces; Fecal; Feces; Human Calcivirus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAAT; NASBA; Norovirus 2; Norovirus G2; Norovirus GII; Norwalk virus; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Prb; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Stl; Stool = Fecal; Strand Displacement Amplification; TMA; Transcription mediated amplification|[rank1]"
349098,347457,"MEAS","LAB","LP91475-1","Parainfluenza virus 1 | XXX",1,0,85,"",40775191,0,"342761.342763.342802.342930.343639.345262.347457","Parainfluenza virus 1 | XXX|LP91475-1|Parainfluenza virus 1 || XXX|Parainfluenza virus 1 || XXX|[rank1]"
349099,347458,"MEAS","LAB","LP91476-9","Parainfluenza virus 2 | XXX",1,0,84,"",40785203,0,"342761.342763.342802.342930.343639.345262.347458","Parainfluenza virus 2 | XXX|LP91476-9|Parainfluenza virus 2 || XXX|Parainfluenza virus 2 || XXX|[rank1]"
349100,347459,"MEAS","LAB","LP91477-7","Parainfluenza virus 3 | XXX",1,0,84,"",40775192,0,"342761.342763.342802.342930.343639.345262.347459","Parainfluenza virus 3 | XXX|LP91477-7|Parainfluenza virus 3 || XXX|Parainfluenza virus 3 || XXX|[rank1]"
349101,347460,"MEAS","LAB","29660-8","Parvovirus B19 IgG Ab [Presence] in Serum by Immunoassay",0,1,591,"",3022758,1,"342761.342763.342802.342930.343639.345263.347460","Parvovirus B19 IgG Ab [Presence] in Serum by Immunoassay|29660-8|Parvovirus B19 IgG Ab [Presence] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; B19 virus; B19V; EIA; ELFA; ELISA; Enzyme immunoassay; Fifth Disease; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Ordinal; Parvo; Parvo virus; Parvov; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; SUDS|B19V IgG Ser Ql IA|Parvovirus B19 IgG Ab [Presence] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; B19 virus; B19V; EIA; ELFA; ELISA; Enzyme immunoassay; Fifth Disease; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Ordinal; Parvo; Parvo virus; Parvov; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; SUDS|B19V IgG Ser Ql IA|[rank1]"
349102,347460,"MEAS","LAB","40658-7","Parvovirus B19 IgM Ab [Presence] in Serum by Immunoassay",0,1,591,"",3043961,1,"342761.342763.342802.342930.343639.345263.347460","Parvovirus B19 IgM Ab [Presence] in Serum by Immunoassay|40658-7|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; B19 virus; B19V; EIA; ELFA; ELISA; Enzyme immunoassay; Fifth Disease; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; Ordinal; Parvo; Parvo virus; Parvov; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; SUDS|B19V IgM Ser Ql IA|Parvovirus B19 IgM Ab [Presence] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; B19 virus; B19V; EIA; ELFA; ELISA; Enzyme immunoassay; Fifth Disease; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; Ordinal; Parvo; Parvo virus; Parvov; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; SR; SUDS|B19V IgM Ser Ql IA|Parvovirus B19 IgM Ab [Presence] in Serum by Immunoassay|[rank1]"
349103,347461,"MEAS","LAB","LP257080-4","Polio virus 1 | Bld-Ser-Plas",1,0,6,"",36209447,0,"342761.342763.342802.342930.343639.345264.347461","Polio virus 1 | Bld-Ser-Plas|LP257080-4|Polio virus 1 || Bld-Ser-Plas|Polio virus 1 || Bld-Ser-Plas|[rank1]"
349104,347462,"MEAS","LAB","LP257081-2","Polio virus 2 | Bld-Ser-Plas",1,0,6,"",36205296,0,"342761.342763.342802.342930.343639.345264.347462","Polio virus 2 | Bld-Ser-Plas|LP257081-2|Polio virus 2 || Bld-Ser-Plas|Polio virus 2 || Bld-Ser-Plas|[rank1]"
349105,347463,"MEAS","LAB","LP257082-0","Polio virus 3 | Bld-Ser-Plas",1,0,6,"",36206157,0,"342761.342763.342802.342930.343639.345264.347463","Polio virus 3 | Bld-Ser-Plas|LP257082-0|Polio virus 3 || Bld-Ser-Plas|Polio virus 3 || Bld-Ser-Plas|[rank1]"
349106,347464,"MEAS","LAB","58023-3","Rabies virus IgG Ab [Units/volume] in Serum",0,1,13,"",40761127,1,"342761.342763.342802.342930.343639.345265.347464","Rabies virus IgG Ab [Units/volume] in Serum|58023-3|Rabies virus IgG Ab [Units/volume] in Serum|RABV IgG Ser-aCnc|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Immune globulin G; Immunoglobulin G; Lyssavirus; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Rabies; RABV; Random; Serum; SR|Rabies virus IgG Ab [Units/volume] in Serum|RABV IgG Ser-aCnc|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Immune globulin G; Immunoglobulin G; Lyssavirus; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Rabies; RABV; Random; Serum; SR|[rank1]"
349107,347465,"MEAS","LAB","31950-9","Respiratory syncytial virus Ag [Presence] in Unspecified specimen",0,1,108,"",3001684,1,"342761.342763.342802.342930.343639.345266.347465","Respiratory syncytial virus Ag [Presence] in Unspecified specimen|31950-9|RSV Ag XXX Ql|Respiratory syncytial virus Ag [Presence] in Unspecified specimen|Antigen; Antigens; HRSV; Microbiology; Misc; Miscellaneous; Ordinal; Other; Point in time; PR; QL; Qual; Qualitative; Random; RSV; Screen; To be specified in another part of the message; Unspecified|RSV Ag XXX Ql|Respiratory syncytial virus Ag [Presence] in Unspecified specimen|Antigen; Antigens; HRSV; Microbiology; Misc; Miscellaneous; Ordinal; Other; Point in time; PR; QL; Qual; Qualitative; Random; RSV; Screen; To be specified in another part of the message; Unspecified|[rank1]"
349108,347465,"MEAS","LAB","5877-6","Respiratory syncytial virus Ag [Presence] in Unspecified specimen by Immunofluorescence",0,1,83,"",3005444,1,"342761.342763.342802.342930.343639.345266.347465","Respiratory syncytial virus Ag [Presence] in Unspecified specimen by Immunofluorescence|5877-6|RSV Ag XXX Ql IF|ACIF; Anticomplement Immunofluorescence; Antigen; Antigens; DFA; FA; Fluorescent antibody; Fluoresent; HRSV; IFA; Immune fluorescence; Immunoflour; Immunofluor; Immunofluorescence; Microbiology; Misc; Miscellaneous; Ordinal; Other; Point in time; PR; QL; Qual; Qualitative; Random; RSV; Screen; Time Resolved Fluorescence; To be specified in another part of the message; TRF; Unspecified|Respiratory syncytial virus Ag [Presence] in Unspecified specimen by Immunofluorescence|RSV Ag XXX Ql IF|ACIF; Anticomplement Immunofluorescence; Antigen; Antigens; DFA; FA; Fluorescent antibody; Fluoresent; HRSV; IFA; Immune fluorescence; Immunoflour; Immunofluor; Immunofluorescence; Microbiology; Misc; Miscellaneous; Ordinal; Other; Point in time; PR; QL; Qual; Qualitative; Random; RSV; Screen; Time Resolved Fluorescence; To be specified in another part of the message; TRF; Unspecified|Respiratory syncytial virus Ag [Presence] in Unspecified specimen by Immunofluorescence|[rank1]"
349109,347466,"MEAS","LAB","5880-0","Rotavirus Ag [Presence] in Stool by Immunoassay",0,1,7113,"",3014352,1,"342761.342763.342802.342930.343639.345267.347466","Rotavirus Ag [Presence] in Stool by Immunoassay|5880-0|Rotavirus Ag [Presence] in Stool by Immunoassay|RV Ag Stl Ql IA|Antigen; Antigens; Bowel movement; EIA; ELFA; ELISA; Enzyme immunoassay; Faecal; Faeces; Fecal; Feces; IAA; MEIA; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Rota virus; ROTAV; Rotaviral; Rotaviurs; RV; Screen; Stl; Stool = Fecal; SUDS|Rotavirus Ag [Presence] in Stool by Immunoassay|RV Ag Stl Ql IA|Antigen; Antigens; Bowel movement; EIA; ELFA; ELISA; Enzyme immunoassay; Faecal; Faeces; Fecal; Feces; IAA; MEIA; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Rota virus; ROTAV; Rotaviral; Rotaviurs; RV; Screen; Stl; Stool = Fecal; SUDS|[rank1]"
349110,347467,"MEAS","LAB","8014-3","Rubella virus IgG",0,1,641,"",3016999,1,"342761.342763.342802.342930.343639.345268.347467","Rubella virus IgG|8014-3|RUBV IgG Ser-aCnc|Rubella virus IgG Ab [Units/volume] in Serum|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Congenital rubella syndrome; German measles; Immune globulin G; Immunoglobulin G; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; RUBV; Serum; SR|RUBV IgG Ser-aCnc|Rubella virus IgG Ab [Units/volume] in Serum|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Congenital rubella syndrome; German measles; Immune globulin G; Immunoglobulin G; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; RUBV; Serum; SR|[rank1]"
349111,347467,"MEAS","LAB","40667-8","Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay",0,1,11550,"",3043953,1,"342761.342763.342802.342930.343639.345268.347467","Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay|40667-8|Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Congenital rubella syndrome; EIA; ELFA; ELISA; Enzyme immunoassay; German measles; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; RUBV; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS|RUBV IgG SerPl Ql IA|Rubella virus IgG Ab [Presence] in Serum or Plasma by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Congenital rubella syndrome; EIA; ELFA; ELISA; Enzyme immunoassay; German measles; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Ordinal; Pl; Plasma; Plsm; Point in time; PR; QL; Qual; Qualitative; Random; RUBV; Screen; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; SUDS|RUBV IgG SerPl Ql IA|[rank1]"
349112,347467,"MEAS","LAB","5335-5","Rubella virus IgM Ab [Units/volume] in Serum by Immunoassay",0,1,422,"",3011172,1,"342761.342763.342802.342930.343639.345268.347467","Rubella virus IgM Ab [Units/volume] in Serum by Immunoassay|5335-5|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Congenital rubella syndrome; EIA; ELFA; ELISA; Enzyme immunoassay; German measles; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; RUBV; Serum; SR; SUDS|RUBV IgM Ser IA-aCnc|Rubella virus IgM Ab [Units/volume] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Congenital rubella syndrome; EIA; ELFA; ELISA; Enzyme immunoassay; German measles; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; RUBV; Serum; SR; SUDS|RUBV IgM Ser IA-aCnc|Rubella virus IgM Ab [Units/volume] in Serum by Immunoassay|[rank1]"
349113,347468,"MEAS","LAB","15410-4","Varicella zoster virus IgG Ab [Presence] in Serum by Immunoassay",0,1,4582,"",3009678,1,"342761.342763.342802.342930.343639.345269.347468","Varicella zoster virus IgG Ab [Presence] in Serum by Immunoassay|15410-4|VZV IgG Ser Ql IA|Varicella zoster virus IgG Ab [Presence] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Chicken pox; Chicken pox virus; Chickenpox; EIA; ELFA; ELISA; Enzyme immunoassay; Herpes zoster; HHV-3; Human herpesvirus 3; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; Shingles; SR; SUDS; VZ; VZV; Zoster|VZV IgG Ser Ql IA|Varicella zoster virus IgG Ab [Presence] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Chicken pox; Chicken pox virus; Chickenpox; EIA; ELFA; ELISA; Enzyme immunoassay; Herpes zoster; HHV-3; Human herpesvirus 3; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serum; Shingles; SR; SUDS; VZ; VZV; Zoster"
349114,347468,"MEAS","LAB","5404-9","Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay",0,1,455,"",3024489,1,"342761.342763.342802.342930.343639.345269.347468","Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay|5404-9|Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Chicken pox; Chicken pox virus; Chickenpox; EIA; ELFA; ELISA; Enzyme immunoassay; Herpes zoster; HHV-3; Human herpesvirus 3; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; Shingles; SR; SUDS; VZ; VZV; Zoster|VZV IgM Ser IA-aCnc|Varicella zoster virus IgM Ab [Units/volume] in Serum by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Chicken pox; Chicken pox virus; Chickenpox; EIA; ELFA; ELISA; Enzyme immunoassay; Herpes zoster; HHV-3; Human herpesvirus 3; IAA; Immune globulin M; Immunoglobulin M; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; Shingles; SR; SUDS; VZ; VZV; Zoster|VZV IgM Ser IA-aCnc"
349115,347469,"MEAS","LAB","LP256161-3","Lymphocytic choriomeningitis virus | Bld-Ser-Plas",1,0,2,"",36209513,0,"342761.342763.342802.342930.343639.345270.347469","Lymphocytic choriomeningitis virus | Bld-Ser-Plas|LP256161-3|Lymphocytic choriomeningitis virus || Bld-Ser-Plas|Lymphocytic choriomeningitis virus || Bld-Ser-Plas|[rank1]"
349116,347470,"MEAS","LAB","LP41025-5","Rotavirus | Stool",1,0,7113,"",40789794,0,"342761.342763.342802.342930.343639.345270.347470","Rotavirus | Stool|LP41025-5|Rotavirus || Stool|Rotavirus || Stool"
349117,347471,"MEAS","LAB","39572-3","West Nile virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay",0,1,47,"",3044525,1,"342761.342763.342802.342930.343639.345271.347471","West Nile virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay|39572-3|West Nile virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Cerebral spinal fluid; Cerebrospinal Fl; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Spinal Fl; Spinal Fld; Spinal Flu; Spinal Fluid; SUDS; WNV|WNV IgG CSF IA-aCnc|West Nile virus IgG Ab [Units/volume] in Cerebral spinal fluid by Immunoassay|ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Cerebral spinal fluid; Cerebrospinal Fl; EIA; ELFA; ELISA; Enzyme immunoassay; IAA; Immune globulin G; Immunoglobulin G; MEIA; Microbiology; Point in time; QNT; Quan; Quant; Quantitative; Random; Spinal Fl; Spinal Fld; Spinal Flu; Spinal Fluid; SUDS; WNV|WNV IgG CSF IA-aCnc|[rank1]"
