id,parent_id,type,subtype,code,name,is_group,is_selectable,est_count,concept_id,domain_id
317058,316334,PHECODE,,187.8,Neoplasm of uncertain behavior of male genital organs,0,1,0,,
317059,316335,PHECODE,,189.1,Cancer of kidney and renal pelvis,1,1,0,,
317060,316335,PHECODE,,189.2,Cancer of bladder,1,1,0,,
317061,316335,PHECODE,,189.4,Malignant neoplasm of other urinary organs,0,1,0,,
317062,316337,PHECODE,,191.1,Cancer of brain and nervous system,1,1,0,,
317063,316340,PHECODE,,195.1,"Malignant neoplasm, other",0,1,0,,
317064,316344,PHECODE,,198.1,Secondary malignancy of lymph nodes,0,1,0,,
317065,316344,PHECODE,,198.2,Secondary malignancy of respiratory organs,0,1,0,,
317066,316344,PHECODE,,198.3,Secondary malignant neoplasm of digestive systems,0,1,0,,
317067,316344,PHECODE,,198.4,Secondary malignant neoplasm of liver,0,1,0,,
317068,316344,PHECODE,,198.5,Secondary malignancy of brain/spine,0,1,0,,
317069,316344,PHECODE,,198.6,Secondary malignancy of bone,0,1,0,,
317070,316344,PHECODE,,198.7,Secondary malignant neoplasm of skin,0,1,0,,
317071,316345,PHECODE,,199.4,Neurofibromatosis,0,1,0,,
317072,316346,PHECODE,,200.1,Polycythemia vera,0,1,0,,
317073,316348,PHECODE,,202.2,Non-Hodgkins lymphoma,1,1,0,,
317074,316349,PHECODE,,204.1,Lymphoid leukemia,1,1,0,,
317075,316349,PHECODE,,204.2,Myeloid leukemia,1,1,0,,
317076,316349,PHECODE,,204.3,Monocytic leukemia,0,1,0,,
317077,316349,PHECODE,,204.4,Multiple myeloma,0,1,0,,
317078,316356,PHECODE,,214.1,Lipoma of skin and subcutaneous tissue,0,1,0,,
317079,316360,PHECODE,,217.1,"Nevus, non-neoplastic",0,1,0,,
317080,316361,PHECODE,,218.1,Uterine leiomyoma,0,1,0,,
317081,316361,PHECODE,,218.2,Other benign neoplasm of uterus,0,1,0,,
317082,316366,PHECODE,,224.1,"Benign neoplasm of eye, uveal",0,1,0,,
317083,316367,PHECODE,,225.1,"Benign neoplasm of brain, cranial nerves, meninges",0,1,0,,
317084,316367,PHECODE,,225.2,"Benign neoplasm of spinal cord, meninges",0,1,0,,
317085,316369,PHECODE,,227.1,Benign neoplasm of adrenal gland,0,1,0,,
317086,316369,PHECODE,,227.2,Benign neoplasm of parathyroid gland,0,1,0,,
317087,316369,PHECODE,,227.3,Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch),0,1,0,,
317088,316370,PHECODE,,228.1,Hemangioma of skin and subcutaneous tissue,0,1,0,,
317089,316371,PHECODE,,229.1,Benign neoplasm of lymph nodes,0,1,0,,
317090,316374,PHECODE,,241.1,Nontoxic uninodular goiter,0,1,0,,
317091,316374,PHECODE,,241.2,Nontoxic multinodular goiter,0,1,0,,
317092,316375,PHECODE,,242.1,Graves' disease,0,1,0,,
317093,316375,PHECODE,,242.2,Toxic multinodular goiter,0,1,0,,
317094,316376,PHECODE,,242.31,Thyrotoxic exophthalmos,0,1,0,,
317095,316377,PHECODE,,244.1,Secondary hypothyroidism,0,1,0,,
317096,316377,PHECODE,,244.2,Acquired hypothyroidism,0,1,0,,
317097,316377,PHECODE,,244.3,Iodine hypothyroidism,0,1,0,,
317098,316377,PHECODE,,244.4,Hypothyroidism NOS,0,1,0,,
317099,316377,PHECODE,,244.5,Congenital hypothyroidism,0,1,0,,
317100,316378,PHECODE,,245.1,"Thyroiditis, acute and subacute",0,1,0,,
317101,316378,PHECODE,,245.2,Chronic thyroiditis,1,1,0,,
317102,316379,PHECODE,,246.2,Thyroid cyst,0,1,0,,
317103,316382,PHECODE,,250.1,Type 1 diabetes,1,1,0,,
317104,316382,PHECODE,,250.2,Type 2 diabetes,1,1,0,,
317105,316382,PHECODE,,250.3,Insulin pump user,0,1,0,,
317106,316383,PHECODE,,250.41,Impaired fasting glucose,0,1,0,,
317107,316383,PHECODE,,250.42,Other abnormal glucose,0,1,0,,
317108,316382,PHECODE,,250.5,Glycosuria or Acetonuria,0,1,0,,
317109,316382,PHECODE,,250.6,Polyneuropathy in diabetes,0,1,0,,
317110,316382,PHECODE,,250.7,Diabetic retinopathy,0,1,0,,
317111,316384,PHECODE,,251.8,Abnormality of secretion of glucagon or gastrin,0,1,0,,
317112,316386,PHECODE,,252.1,Hyperparathyroidism,0,1,0,,
317113,316386,PHECODE,,252.2,Hypoparathyroidism,0,1,0,,
317114,316387,PHECODE,,253.1,Pituitary hyperfunction,1,1,0,,
317115,316387,PHECODE,,253.2,Pituitary hypofunction,0,1,0,,
317116,316387,PHECODE,,253.3,Diabetes insipidus,0,1,0,,
317117,316387,PHECODE,,253.4,Anterior pituitary disorders,0,1,0,,
317118,316387,PHECODE,,253.5,Pituitary dwarfism,0,1,0,,
317119,316387,PHECODE,,253.7,Other disorders of neurohypophysis,0,1,0,,
317120,316389,PHECODE,,255.1,Adrenal hyperfunction,1,1,0,,
317121,316389,PHECODE,,255.2,Adrenal hypofunction,1,1,0,,
317122,316389,PHECODE,,255.3,Adrenogenital disorders,0,1,0,,
317123,316390,PHECODE,,256.1,Hyperestrogenism,0,1,0,,
317124,316390,PHECODE,,256.4,Polycystic ovaries,0,1,0,,
317125,316391,PHECODE,,257.1,Testicular hypofunction,0,1,0,,
317126,316394,PHECODE,,259.1,Nonspecific abnormal results of other endocrine function study,0,1,0,,
317127,316399,PHECODE,,260.2,severe protein-calorie malnutrition,1,1,0,,
317128,316399,PHECODE,,260.3,Adult failure to thrive,0,1,0,,
317129,316403,PHECODE,,261.1,Vitamin A deficiency,0,1,0,,
317130,316403,PHECODE,,261.2,Vitamin B-complex deficiencies,0,1,0,,
317131,316403,PHECODE,,261.3,Vitamin C deficiencies,0,1,0,,
317132,316403,PHECODE,,261.4,Vitamin D deficiency,1,1,0,,
317133,316406,PHECODE,,264.1,Short stature,0,1,0,,
317134,316406,PHECODE,,264.2,Failure to thrive (childhood),0,1,0,,
317135,316406,PHECODE,,264.3,Delayed milestones,0,1,0,,
317136,316406,PHECODE,,264.9,"Lack of normal physiological development, unspecified",0,1,0,,
317137,316408,PHECODE,,270.1,Disturbances of amino-acid transport,1,1,0,,
317138,316408,PHECODE,,270.2,Disorders of amino-acid metabolism,1,1,0,,
317139,316408,PHECODE,,270.3,Disorders of plasma protein metabolism,1,1,0,,
317140,316410,PHECODE,,271.3,Intestinal disaccharidase deficiencies and disaccharide malabsorption,0,1,0,,
317141,316410,PHECODE,,271.9,Other disorders of carbohydrate transport and metabolism,0,1,0,,
317142,316411,PHECODE,,272.1,Hyperlipidemia,1,1,0,,
317143,316411,PHECODE,,272.9,Unspecified disorder of lipoid metabolism,0,1,0,,
317144,316412,PHECODE,,274.1,Gout,1,1,0,,
317145,316412,PHECODE,,274.2,Crystal arthropathies,1,1,0,,
317146,316413,PHECODE,,275.1,Disorders of iron metabolism,1,1,0,,
317147,316413,PHECODE,,275.2,Disorders of copper metabolism,0,1,0,,
317148,316413,PHECODE,,275.3,Disorders of magnesium metabolism,0,1,0,,
317149,316413,PHECODE,,275.5,Disorders of calcium/phosphorus metabolism,1,1,0,,
317150,316413,PHECODE,,275.6,Hypercalcemia,0,1,0,,
317151,316414,PHECODE,,276.1,Electrolyte imbalance,1,1,0,,
317152,316415,PHECODE,,276.41,Acidosis,0,1,0,,
317153,316415,PHECODE,,276.42,Alkalosis,0,1,0,,
317154,316414,PHECODE,,276.5,Hypovolemia,0,1,0,,
317155,316414,PHECODE,,276.6,Fluid overload,0,1,0,,
317156,316417,PHECODE,,277.1,Disorders of porphyrin metabolism,0,1,0,,
317157,316417,PHECODE,,277.2,Other disorders of purine and pyrimidine metabolism,0,1,0,,
317158,316419,PHECODE,,277.51,Lipoprotein disorders,0,1,0,,
317159,316417,PHECODE,,277.8,Carnitine deficiencies,0,1,0,,
317160,316422,PHECODE,,278.1,Obesity,1,1,0,,
317161,316422,PHECODE,,278.3,Localized adiposity,0,1,0,,
317162,316422,PHECODE,,278.4,Abnormal weight gain,0,1,0,,
317163,316423,PHECODE,,279.1,Immunity deficiency,1,1,0,,
317164,316423,PHECODE,,279.2,Autoimmune disease NEC,0,1,0,,
317165,316423,PHECODE,,279.8,Other specified disorders involving the immune mechanism,0,1,0,,
317166,316425,PHECODE,,280.1,"Iron deficiency anemias, unspecified or not due to blood loss",0,1,0,,
317167,316425,PHECODE,,280.2,Iron deficiency anemia secondary to blood loss (chronic),0,1,0,,
317168,316426,PHECODE,,281.1,Megaloblastic anemia,1,1,0,,
317169,316426,PHECODE,,281.9,Deficiency anemias,0,1,0,,
317170,316427,PHECODE,,282.5,Sickle cell anemia,0,1,0,,
317171,316427,PHECODE,,282.8,Other hemoglobinopathies,0,1,0,,
317172,316427,PHECODE,,282.9,Other hereditary hemolytic anemias,0,1,0,,
317173,316428,PHECODE,,283.1,Autoimmune hemolytic anemias,0,1,0,,
317174,316428,PHECODE,,283.2,Non-autoimmune hemolytic anemias,1,1,0,,
317175,316429,PHECODE,,284.1,Pancytopenia,0,1,0,,
317176,316429,PHECODE,,284.2,Constitutional aplastic anemia,0,1,0,,
317177,316430,PHECODE,,285.1,Acute posthemorrhagic anemia,0,1,0,,
317178,316430,PHECODE,,285.2,Anemia of chronic disease,1,1,0,,
317179,316430,PHECODE,,285.3,Sideroblastic anemia,0,1,0,,
317180,316432,PHECODE,,286.1,Congenital coagulation defects,1,1,0,,
317181,316432,PHECODE,,286.4,Acquired coagulation factor deficiency,0,1,0,,
317182,316432,PHECODE,,286.5,Hemorrhagic disorder due to intrinsic circulating anticoagulants,0,1,0,,
317183,316432,PHECODE,,286.6,Defibrination syndrome,0,1,0,,
317184,316432,PHECODE,,286.7,Other and unspecified coagulation defects,0,1,0,,
317185,316432,PHECODE,,286.8,Hypercoagulable state,1,1,0,,
317186,316432,PHECODE,,286.9,Abnormal coagulation profile,0,1,0,,
317187,316435,PHECODE,,287.2,Allergic purpura,0,1,0,,
317188,316435,PHECODE,,287.3,Thrombocytopenia,1,1,0,,
317189,316435,PHECODE,,287.4,Qualitative platelet defects,0,1,0,,
317190,316438,PHECODE,,288.11,Neutropenia,0,1,0,,
317191,316437,PHECODE,,288.2,Elevated white blood cell count,0,1,0,,
317192,316437,PHECODE,,288.3,Eosinophilia,0,1,0,,
317193,316439,PHECODE,,289.1,Myelofibrosis,0,1,0,,
317194,316439,PHECODE,,289.3,Personal history of diseases of blood and blood-forming organs,0,1,0,,
317195,316439,PHECODE,,289.8,"Polycythemia, secondary",0,1,0,,
317196,316439,PHECODE,,289.9,Abnormality of red blood cells,0,1,0,,
317197,316442,PHECODE,,290.1,Dementias,1,1,0,,
317198,316442,PHECODE,,290.2,Delirium due to conditions classified elsewhere,0,1,0,,
317199,316444,PHECODE,,291.1,Transient mental disorders due to conditions classified elsewhere,0,1,0,,
317200,316444,PHECODE,,291.4,Specific nonpsychotic mental disorders due to brain damage,0,1,0,,
317201,316444,PHECODE,,291.8,Alteration of consciousness,0,1,0,,
317202,316445,PHECODE,,292.1,Aphasia/speech disturbance,1,1,0,,
317203,316445,PHECODE,,292.2,Mild cognitive impairment,0,1,0,,
317204,316445,PHECODE,,292.3,Memory loss,0,1,0,,
317205,316445,PHECODE,,292.4,Altered mental status,0,1,0,,
317206,316445,PHECODE,,292.5,Transient alteration of awareness,0,1,0,,
317207,316445,PHECODE,,292.6,Hallucinations,0,1,0,,
317208,316448,PHECODE,,295.1,Schizophrenia,0,1,0,,
317209,316448,PHECODE,,295.2,Paranoid disorders,0,1,0,,
317210,316448,PHECODE,,295.3,Psychosis,0,1,0,,
317211,316449,PHECODE,,296.1,Bipolar,0,1,0,,
317212,316449,PHECODE,,296.2,Depression,1,1,0,,
317213,316450,PHECODE,,297.1,Suicidal ideation,0,1,0,,
317214,316450,PHECODE,,297.2,Suicide or self-inflicted injury,0,1,0,,
317215,316451,PHECODE,,300.1,Anxiety disorder,1,1,0,,
317216,316451,PHECODE,,300.2,Generalized anxiety & phobic disorders,0,1,0,,
317217,316451,PHECODE,,300.3,Obsessive-compulsive disorders,0,1,0,,
317218,316451,PHECODE,,300.4,Dysthymic disorder,0,1,0,,
317219,316451,PHECODE,,300.8,Acute reaction to stress,0,1,0,,
317220,316451,PHECODE,,300.9,Posttraumatic stress disorder,0,1,0,,
317221,316452,PHECODE,,301.1,Schizoid personality disorder,0,1,0,,
317222,316452,PHECODE,,301.2,Antisocial/borderline personality disorder,0,1,0,,
317223,316453,PHECODE,,302.1,Decreased libido,0,1,0,,
317224,316454,PHECODE,,303.3,Psychogenic disorder,1,1,0,,
317225,316454,PHECODE,,303.4,Somatoform disorder,0,1,0,,
317226,316457,PHECODE,,305.21,Anorexia nervosa,0,1,0,,
317227,316458,PHECODE,,306.9,Tension headache,0,1,0,,
317228,316460,PHECODE,,312.3,Impulse control disorder,0,1,0,,
317229,316461,PHECODE,,313.1,Attention deficit hyperactivity disorder,0,1,0,,
317230,316461,PHECODE,,313.2,Tics and stuttering,0,1,0,,
317231,316461,PHECODE,,313.3,Autism,0,1,0,,
317232,316462,PHECODE,,315.2,Speech and language disorder,0,1,0,,
317233,316462,PHECODE,,315.3,Mental retardation,0,1,0,,
317234,316464,PHECODE,,316.1,Polyneuropathy due to drugs,0,1,0,,
317235,316465,PHECODE,,317.1,Alcoholism,1,1,0,,
317236,316468,PHECODE,,323.2,Acute (transverse) myelitis,0,1,0,,
317237,316468,PHECODE,,323.8,"Encephalitis, non-infectious",0,1,0,,
317238,316469,PHECODE,,324.1,Jakob-Creutzfeldt disease,0,1,0,,
317239,316471,PHECODE,,327.1,Hypersomnia,0,1,0,,
317240,316472,PHECODE,,327.31,Central/nonobstroctive sleep apnea,0,1,0,,
317241,316472,PHECODE,,327.32,Obstructive sleep apnea,0,1,0,,
317242,316471,PHECODE,,327.4,Insomnia,1,1,0,,
317243,316471,PHECODE,,327.5,Parasomnia,0,1,0,,
317244,316471,PHECODE,,327.6,Circadian rhythm sleep disorder,0,1,0,,
317245,316471,PHECODE,,327.7,Sleep related movement disorders,1,1,0,,
317246,316473,PHECODE,,331.1,Hydrocephalus,0,1,0,,
317247,316473,PHECODE,,331.9,"Cerebral degeneration, unspecified",0,1,0,,
317248,316475,PHECODE,,333.1,Essential tremor,0,1,0,,
317249,316475,PHECODE,,333.2,Myoclonus,0,1,0,,
317250,316475,PHECODE,,333.3,Tics and choreas,0,1,0,,
317251,316475,PHECODE,,333.4,Torsion dystonia,0,1,0,,
317252,316475,PHECODE,,333.8,Other degenerative diseases of the basal ganglia,0,1,0,,
317253,316476,PHECODE,,334.1,Spinocerebellar disease,0,1,0,,
317254,316476,PHECODE,,334.2,Anterior horn cell disease,1,1,0,,
317255,316478,PHECODE,,337.1,Peripheral autonomic neuropathy,0,1,0,,
317256,316479,PHECODE,,338.1,Acute pain,0,1,0,,
317257,316479,PHECODE,,338.2,Chronic pain,0,1,0,,
317258,316481,PHECODE,,340.1,Migrain with aura,0,1,0,,
317259,316486,PHECODE,,345.1,Epilepsy,1,1,0,,
317260,316486,PHECODE,,345.3,Convulsions,0,1,0,,
317261,316487,PHECODE,,346.2,Nonspecific abnormal results of function study of brain and central nervous system,0,1,0,,
317262,316491,PHECODE,,348.2,Cerebral edema and compression of brain,0,1,0,,
317263,316491,PHECODE,,348.4,Cerebral cysts,0,1,0,,
317264,316491,PHECODE,,348.8,"Encephalopathy, not elsewhere classified",0,1,0,,
317265,316495,PHECODE,,350.1,Abnormal involuntary movements,0,1,0,,
317266,316495,PHECODE,,350.2,Abnormality of gait,0,1,0,,
317267,316495,PHECODE,,350.3,Lack of coordination,0,1,0,,
317268,316495,PHECODE,,350.5,Abnormal reflex,0,1,0,,
317269,316498,PHECODE,,352.1,Trigeminal nerve disorders [CN5],0,1,0,,
317270,316498,PHECODE,,352.2,Facial nerve disorders [CN7],0,1,0,,
317271,316499,PHECODE,,353.1,Nerve plexus lesions,0,1,0,,
317272,316499,PHECODE,,353.2,Nerve root lesions,0,1,0,,
317273,316504,PHECODE,,358.1,Myasthenia gravis,0,1,0,,
317274,316505,PHECODE,,359.1,Muscular dystrophies,0,1,0,,
317275,316505,PHECODE,,359.2,Myopathy,0,1,0,,
317276,316506,PHECODE,,360.2,Progressive myopia,0,1,0,,
317277,316506,PHECODE,,360.3,Hypotony of eye,0,1,0,,
317278,316507,PHECODE,,361.1,Retinal detachment with retinal defect,0,1,0,,
317279,316507,PHECODE,,361.2,Retinoschisis and retinal cysts,0,1,0,,
317280,316508,PHECODE,,362.1,Retinopathy of prematurity,0,1,0,,
317281,316508,PHECODE,,362.2,Degeneration of macula and posterior pole of retina,1,1,0,,
317282,316508,PHECODE,,362.3,Other nondiabetic retinopathy,1,1,0,,
317283,316508,PHECODE,,362.4,Retinal vascular changes and abnomalities,0,1,0,,
317284,316508,PHECODE,,362.5,Toxic maculopathy of retina,0,1,0,,
317285,316508,PHECODE,,362.6,Peripheral retinal degenerations,0,1,0,,
317286,316508,PHECODE,,362.7,Hereditary retinal dystrophies,0,1,0,,
317287,316508,PHECODE,,362.8,Retinal hemorrhage/ischemia,0,1,0,,
317288,316508,PHECODE,,362.9,Retinal edema,0,1,0,,
317289,316509,PHECODE,,363.3,Chorioretinal scars,0,1,0,,
317290,316509,PHECODE,,363.4,Choroidal degenerations,0,1,0,,
317291,316510,PHECODE,,364.2,Corneal edema,0,1,0,,
317292,316510,PHECODE,,364.4,Corneal degenerations,1,1,0,,
317293,316510,PHECODE,,364.5,Corneal dystrophy,1,1,0,,
317294,316510,PHECODE,,364.9,Cornea replaced by transplant,0,1,0,,
317295,316512,PHECODE,,365.1,Open-angle glaucoma,1,1,0,,
317296,316512,PHECODE,,365.2,Primary angle-closure glaucoma,0,1,0,,
317297,316512,PHECODE,,365.5,Pseudoexfoliation glaucoma,0,1,0,,
317298,316513,PHECODE,,366.1,Nonsenile Cataract,0,1,0,,
317299,316513,PHECODE,,366.2,Senile cataract,0,1,0,,
317300,316513,PHECODE,,366.3,Traumatic cataract,0,1,0,,
317301,316514,PHECODE,,367.1,Myopia,0,1,0,,
317302,316514,PHECODE,,367.2,Astigmatism,0,1,0,,
317303,316514,PHECODE,,367.4,Presbyopia,0,1,0,,
317304,316514,PHECODE,,367.8,Hypermetropia,0,1,0,,
317305,316514,PHECODE,,367.9,Blindness and low vision,0,1,0,,
317306,316515,PHECODE,,368.1,Amblyopia,0,1,0,,
317307,316515,PHECODE,,368.2,Diplopia and disorders of binocular vision,0,1,0,,
317308,316515,PHECODE,,368.3,Anisometropia,0,1,0,,
317309,316515,PHECODE,,368.7,Disorders of accommodation,0,1,0,,
317310,316515,PHECODE,,368.9,Subjective visual disturbances,1,1,0,,
317311,316518,PHECODE,,369.2,"Eye infection, viral",0,1,0,,
317312,316518,PHECODE,,369.5,"Conjunctivitis, infectious",0,1,0,,
317313,316519,PHECODE,,370.1,Corneal ulcer,0,1,0,,
317314,316519,PHECODE,,370.2,Superficial keratitis,0,1,0,,
317315,316519,PHECODE,,370.3,Keratoconjunctivitis,1,1,0,,
317316,316520,PHECODE,,371.1,"Uveitis, noninfectious or NOS",0,1,0,,
317317,316520,PHECODE,,371.2,"Conjunctivitis, noninfectious",1,1,0,,
317318,316520,PHECODE,,371.3,Inflammation of eyelids,1,1,0,,
317319,316520,PHECODE,,371.9,Chronic inflammatory disorders of orbit,0,1,0,,
317320,316522,PHECODE,,374.1,Ectropion or entropion,0,1,0,,
317321,316522,PHECODE,,374.2,Lagophthalmos,0,1,0,,
317322,316522,PHECODE,,374.3,Ptosis of eyelid,0,1,0,,
317323,316522,PHECODE,,374.6,Dermatochalasis,0,1,0,,
317324,316523,PHECODE,,375.2,Epiphora,0,1,0,,
317325,316526,PHECODE,,377.1,Optic atrophy,0,1,0,,
317326,316526,PHECODE,,377.3,Optic neuritis/neuropathy,0,1,0,,
317327,316527,PHECODE,,378.1,Strabismus (not specified as paralytic),0,1,0,,
317328,316527,PHECODE,,378.2,Nystagmus and other irregular eye movements,0,1,0,,
317329,316527,PHECODE,,378.5,Paralytic strabismus,0,1,0,,
317330,316528,PHECODE,,379.1,Scleritis and episcleritis,0,1,0,,
317331,316528,PHECODE,,379.2,Disorders of vitreous body,0,1,0,,
317332,316528,PHECODE,,379.3,Aphakia and other disorders of lens,0,1,0,,
317333,316528,PHECODE,,379.4,Anomalies of pupillary function,0,1,0,,
317334,316528,PHECODE,,379.5,Disorders of iris and ciliary body,1,1,0,,
317335,316533,PHECODE,,381.1,Otitis media,1,1,0,,
317336,316533,PHECODE,,381.2,Eustachian tube disorders,0,1,0,,
317337,316533,PHECODE,,381.3,Mastoiditis & related conditions,0,1,0,,
317338,316533,PHECODE,,381.9,Otorrhea,0,1,0,,
317339,316536,PHECODE,,384.1,Myringitis,0,1,0,,
317340,316536,PHECODE,,384.4,Perforation of tympanic membrane,0,1,0,,
317341,316537,PHECODE,,385.3,Cholesteatoma,0,1,0,,
317342,316537,PHECODE,,385.5,Tympanosclerosis and middle ear disease related to otitis media,0,1,0,,
317343,316538,PHECODE,,386.1,Meniere's disease,0,1,0,,
317344,316538,PHECODE,,386.2,Peripheral or central vertigo,1,1,0,,
317345,316538,PHECODE,,386.3,Labyrinthitis,0,1,0,,
317346,316541,PHECODE,,389.1,Sensorineural hearing loss,0,1,0,,
317347,316541,PHECODE,,389.2,Conductive hearing loss,0,1,0,,
317348,316541,PHECODE,,389.3,Degenerative and vascular disorders of ear,0,1,0,,
317349,316541,PHECODE,,389.4,Tinnitus,0,1,0,,
317350,316541,PHECODE,,389.5,Disorders of acoustic nerve,0,1,0,,
317351,316542,PHECODE,,394.1,Mitral valve stenosis and aortic valve stenosis,0,1,0,,
317352,316542,PHECODE,,394.2,Mitral valve disease,0,1,0,,
317353,316542,PHECODE,,394.3,Aortic valve disease,0,1,0,,
317354,316542,PHECODE,,394.4,Acute rheumatic heart disease,0,1,0,,
317355,316542,PHECODE,,394.7,Disease of tricuspid valve,0,1,0,,
317356,316543,PHECODE,,395.1,Nonrheumatic mitral valve disorders,0,1,0,,
317357,316543,PHECODE,,395.2,Nonrheumatic aortic valve disorders,0,1,0,,
317358,316543,PHECODE,,395.3,Nonrheumatic tricuspid valve disorders,0,1,0,,
317359,316543,PHECODE,,395.4,Nonrheumatic pulmonary valve disorders,0,1,0,,
317360,316543,PHECODE,,395.6,Heart valve replaced,0,1,0,,
317361,316545,PHECODE,,401.1,Essential hypertension,0,1,0,,
317362,316545,PHECODE,,401.2,Hypertensive heart and/or renal disease,1,1,0,,
317363,316545,PHECODE,,401.3,Other hypertensive complications,0,1,0,,
317364,316547,PHECODE,,411.1,Unstable angina (intermediate coronary syndrome),0,1,0,,
317365,316547,PHECODE,,411.2,Myocardial infarction,0,1,0,,
317366,316547,PHECODE,,411.3,Angina pectoris,0,1,0,,
317367,316547,PHECODE,,411.4,Coronary atherosclerosis,1,1,0,,
317368,316547,PHECODE,,411.8,"Other chronic ischemic heart disease, unspecified",0,1,0,,
317369,316547,PHECODE,,411.9,Other acute and subacute forms of ischemic heart disease,0,1,0,,
317370,316548,PHECODE,,414.2,ASCVD,0,1,0,,
317371,316549,PHECODE,,415.1,Acute pulmonary heart disease,1,1,0,,
317372,316549,PHECODE,,415.2,Chronic pulmonary heart disease,1,1,0,,
317373,316553,PHECODE,,420.1,Myocarditis,0,1,0,,
317374,316553,PHECODE,,420.2,Pericarditis,1,1,0,,
317375,316553,PHECODE,,420.3,Endocarditis,0,1,0,,
317376,316554,PHECODE,,425.1,Primary/intrinsic cardiomyopathies,1,1,0,,
317377,316554,PHECODE,,425.2,Secondary/extrinsic cardiomyopathies,0,1,0,,
317378,316554,PHECODE,,425.8,Other cardiomyopathy,0,1,0,,
317379,316555,PHECODE,,426.2,Atrioventricular [AV] block,1,1,0,,
317380,316555,PHECODE,,426.3,Bundle branch block,1,1,0,,
317381,316555,PHECODE,,426.4,Anomalous atrioventricular excitation,0,1,0,,
317382,316555,PHECODE,,426.7,Abnormal electrocardiogram [ECG] [EKG],0,1,0,,
317383,316555,PHECODE,,426.8,Other cardiac conduction disorders,0,1,0,,
317384,316555,PHECODE,,426.9,Cardiac pacemaker/device in situ,1,1,0,,
317385,316556,PHECODE,,427.1,"Paroxysmal tachycardia, unspecified",1,1,0,,
317386,316556,PHECODE,,427.2,Atrial fibrillation and flutter,1,1,0,,
317387,316556,PHECODE,,427.3,Other specified cardiac dysrhythmias,0,1,0,,
317388,316556,PHECODE,,427.4,Cardiac arrest and ventricular fibrillation,1,1,0,,
317389,316556,PHECODE,,427.5,Arrhythmia (cardiac) NOS,0,1,0,,
317390,316556,PHECODE,,427.6,Premature beats,1,1,0,,
317391,316556,PHECODE,,427.7,Tachycardia NOS,0,1,0,,
317392,316556,PHECODE,,427.8,Sinoatrial node dysfunction (Bradycardia),0,1,0,,
317393,316556,PHECODE,,427.9,Palpitations,0,1,0,,
317394,316557,PHECODE,,428.1,Congestive heart failure (CHF) NOS,0,1,0,,
317395,316557,PHECODE,,428.2,Heart failure NOS,0,1,0,,
317396,316557,PHECODE,,428.3,Heart failure with reduced EF [Systolic or combined heart failure],0,1,0,,
317397,316557,PHECODE,,428.4,Heart failure with preserved EF [Diastolic heart failure],0,1,0,,
317398,316558,PHECODE,,429.2,Abnormal function study of cardiovascular system,0,1,0,,
317399,316558,PHECODE,,429.3,Symptoms involving cardiovascular system,0,1,0,,
317400,316558,PHECODE,,429.9,"Cardiac complications, not elsewhere classified",0,1,0,,
317401,316560,PHECODE,,430.1,Subarachnoid hemorrhage,0,1,0,,
317402,316560,PHECODE,,430.2,Intracerebral hemorrhage,0,1,0,,
317403,316560,PHECODE,,430.3,Subdural hemorrhage,0,1,0,,
317404,316561,PHECODE,,433.1,Occlusion and stenosis of precerebral arteries,1,1,0,,
317405,316561,PHECODE,,433.2,Occlusion of cerebral arteries,1,1,0,,
317406,316561,PHECODE,,433.3,Cerebral ischemia,1,1,0,,
317407,316561,PHECODE,,433.5,Cerebral aneurysm,0,1,0,,
317408,316561,PHECODE,,433.6,"Acute, but ill-defined cerebrovascular disease",0,1,0,,
317409,316561,PHECODE,,433.8,Late effects of cerebrovascular disease,0,1,0,,
317410,316562,PHECODE,,440.1,Atherosclerosis of renal artery,0,1,0,,
317411,316562,PHECODE,,440.2,Atherosclerosis of the extremities,1,1,0,,
317412,316562,PHECODE,,440.9,Atherosclerosis of aorta,0,1,0,,
317413,316563,PHECODE,,441.1,Acute vascular insufficiency of intestine,0,1,0,,
317414,316563,PHECODE,,441.2,Chronic vascular insufficiency of intestine,0,1,0,,
317415,316564,PHECODE,,442.1,Aortic aneurysm,1,1,0,,
317416,316564,PHECODE,,442.2,Aneurysm of iliac artery,0,1,0,,
317417,316564,PHECODE,,442.3,Aneurysm of artery of lower extremity,0,1,0,,
317418,316564,PHECODE,,442.4,Arterial dissection,0,1,0,,
317419,316564,PHECODE,,442.8,Aneurysm of other specified artery,0,1,0,,
317420,316565,PHECODE,,443.1,Raynaud's syndrome,0,1,0,,
317421,316565,PHECODE,,443.7,Peripheral angiopathy in diseases classified elsewhere,0,1,0,,
317422,316565,PHECODE,,443.8,Other specified peripheral vascular diseases,0,1,0,,
317423,316565,PHECODE,,443.9,"Peripheral vascular disease, unspecified",0,1,0,,
317424,316566,PHECODE,,444.1,Arterial embolism and thrombosis of lower extremity artery,0,1,0,,
317425,316566,PHECODE,,444.2,Embolism and thrombosis of abdominal aorta,0,1,0,,
317426,316566,PHECODE,,444.5,Atheroembolism,0,1,0,,
317427,316567,PHECODE,,446.1,Thromboangiitis obliterans,0,1,0,,
317428,316567,PHECODE,,446.2,Acute febrile mucocutaneous lymph node syndrome (Kawasaki disease),0,1,0,,
317429,316567,PHECODE,,446.3,Hypersensitivity angiitis,0,1,0,,
