analysis_id,"stratum_1","stratum_2","stratum_3","stratum_4","stratum_5",count_value
3102,"1390051","7","","","",1
3102,"43012215","7","","","",1
3102,"528271","7","","","",1
3102,"2718433","7","","","",1
3102,"735951","7","","","",1
3102,"1322207","7","","","",1
3102,"1133732","7","","","",1
3102,"40161048","7","","","",1
3102,"724394","7","","","",1
3102,"40244464","7","","","",1
3102,"40172153","7","","","",1
3102,"19086176","7","","","",1
3102,"40170448","7","","","",1
3102,"40166616","7","","","",1
3102,"19022170","7","","","",1
3102,"1781733","7","","","",1
3102,"42900108","7","","","",1
3102,"1326012","7","","","",1
3102,"40048954","7","","","",1
3102,"19087317","7","","","",1
3102,"45775396","7","","","",1
3102,"43013872","7","","","",1
3102,"1717240","7","","","",1
3102,"44785907","7","","","",1
3102,"42898950","7","","","",1
3102,"35605804","7","","","",1
3102,"900093","7","","","",1
3102,"1118045","7","","","",1
3102,"19136716","7","","","",1
3102,"1312706","7","","","",1
3102,"19026739","7","","","",1
3102,"980478","7","","","",1
3102,"733008","7","","","",1
3102,"1156378","7","","","",1
3102,"725822","7","","","",1
3102,"2718874","7","","","",1
3102,"2718918","7","","","",1
3102,"1513849","7","","","",1
3102,"1590165","7","","","",1
3102,"2718327","7","","","",1
3102,"1398039","7","","","",1
3102,"19069873","7","","","",1
3102,"1596779","7","","","",1
3102,"938061","7","","","",1
3102,"2213485","7","","","",1
3102,"19069907","7","","","",1
3102,"42903941","7","","","",1
3102,"19080440","7","","","",1
3102,"19058410","7","","","",1
3102,"943634","7","","","",1
3102,"19061821","7","","","",1
3102,"702865","7","","","",1
3102,"1151422","7","","","",1
3102,"986790","7","","","",1
3102,"40093791","7","","","",1
3102,"1380472","7","","","",1
3102,"19011440","7","","","",1
3102,"956691","7","","","",1
3102,"19026972","7","","","",1
3102,"716968","7","","","",1
3102,"19136028","7","","","",1
3102,"1588986","7","","","",1
3102,"19115055","7","","","",1
3102,"1531601","7","","","",1
3102,"42898880","7","","","",1
3102,"1302398","7","","","",1
3102,"42900100","7","","","",1
3102,"1186087","7","","","",1
3102,"19052489","7","","","",1
3102,"40224095","7","","","",1
3102,"934262","7","","","",1
3102,"738818","7","","","",1
3102,"40170814","7","","","",1
3102,"2213432","7","","","",1
3102,"40026180","7","","","",1
3102,"40088725","7","","","",1
3102,"731188","7","","","",1
3102,"912263","7","","","",1
3102,"2213439","7","","","",1
3102,"19000813","7","","","",1
3102,"19000498","7","","","",1
3102,"1387104","7","","","",1
3102,"1763779","7","","","",1
3102,"40163694","7","","","",1
3102,"42899653","7","","","",1
3102,"40161532","7","","","",1
3102,"1352890","7","","","",1
3102,"19006186","7","","","",1
3102,"19017241","7","","","",1
3102,"43532101","7","","","",1
3102,"19019131","7","","","",1
3102,"42902170","7","","","",1
3102,"19080406","7","","","",1
3102,"19067085","7","","","",1
3102,"42904205","7","","","",1
3102,"908921","7","","","",1
3102,"917336","7","","","",1
3102,"40234427","7","","","",1
3102,"42904271","7","","","",1
3102,"1169352","7","","","",1
3102,"704599","7","","","",1
3102,"40041235","7","","","",1
3102,"42709326","7","","","",1
3102,"1749008","7","","","",1
3102,"19103572","7","","","",1
3102,"44816294","7","","","",1
3102,"992716","7","","","",1
3102,"752205","7","","","",1
3102,"42899537","7","","","",1
3102,"1792515","7","","","",1
3102,"986117","7","","","",1
3102,"40244266","7","","","",1
3102,"42898886","7","","","",1
3102,"2718671","7","","","",1
3102,"40167554","7","","","",1
3102,"40664512","7","","","",1
3102,"19034726","7","","","",1
3102,"19076785","7","","","",1
3102,"951112","7","","","",1
3102,"19040627","7","","","",1
3102,"1506426","7","","","",1
3102,"714684","7","","","",1
3102,"1154077","7","","","",1
3102,"19097468","7","","","",1
3102,"1189754","7","","","",1
3102,"19095173","7","","","",1
3102,"40241937","7","","","",1
3102,"930747","7","","","",1
3102,"1394023","7","","","",1
3102,"532274","7","","","",1
3102,"1381253","7","","","",1
3102,"19038024","7","","","",1
3102,"19045290","7","","","",1
3102,"1343346","7","","","",1
3102,"19056402","7","","","",1
3102,"924309","7","","","",1
3102,"1511646","7","","","",1
3102,"1158632","7","","","",1
3102,"46275593","7","","","",1
3102,"19054693","7","","","",1
3102,"987406","7","","","",1
3102,"1183554","7","","","",1
3102,"1704183","7","","","",1
3102,"19061083","7","","","",1
3102,"19005015","7","","","",1
3102,"19096743","7","","","",1
3102,"19095786","7","","","",1
3102,"19063981","7","","","",1
3102,"19056480","7","","","",1
3102,"19037833","7","","","",1
3102,"1315656","7","","","",1
3102,"2718817","7","","","",1
3102,"40237535","7","","","",1
3102,"1309799","7","","","",1
3102,"906072","7","","","",1
3102,"981654","7","","","",1
3102,"1116109","7","","","",1
3102,"1836191","7","","","",1
3102,"19010309","7","","","",1
3102,"40168385","7","","","",1
3102,"42903912","7","","","",1
3102,"19062817","7","","","",1
3102,"1539954","7","","","",1
3102,"1331247","7","","","",1
3102,"44507733","7","","","",1
3102,"1116031","7","","","",1
3102,"928980","7","","","",1
3102,"2213462","7","","","",1
3102,"19011904","7","","","",1
3102,"1103374","7","","","",1
3102,"42898884","7","","","",1
3102,"1703653","7","","","",1
3102,"19017671","7","","","",1
3102,"19039029","7","","","",1
3102,"933952","7","","","",1
3102,"1558471","7","","","",1
3102,"19020068","7","","","",1
3102,"2718921","7","","","",1
3102,"19070923","7","","","",1
3102,"19011061","7","","","",1
3102,"42899536","7","","","",1
3102,"46276296","7","","","",1
3102,"40171288","7","","","",1
3102,"19019122","7","","","",1
3102,"1395773","7","","","",1
3102,"19126544","7","","","",1
3102,"19076389","7","","","",1
3102,"19059654","7","","","",1
3102,"19030387","7","","","",1
3102,"1544838","7","","","",1
3102,"1319880","7","","","",1
3102,"19066436","7","","","",1
3102,"42898885","7","","","",1
3102,"19081224","7","","","",1
3102,"781182","7","","","",1
3102,"40239985","7","","","",1
3102,"44784824","7","","","",1
3102,"46287466","7","","","",1
3102,"19129640","7","","","",1
3102,"4085138","7","","","",1
3102,"4340380","7","","","",1
3102,"4134695","7","","","",1
3102,"4036632","7","","","",1
3102,"4058719","7","","","",1
3102,"92810982","7","","","",1
3102,"4243623","7","","","",1
3102,"108810882","7","","","",1
3102,"44834373","7","","","",1
3102,"2106281","7","","","",1
3102,"439007","7","","","",1
3102,"4131020","7","","","",1
3102,"4093906","7","","","",1
3102,"2617212","7","","","",1
3102,"432454","7","","","",1
3102,"4029189","7","","","",1
3102,"4201415","7","","","",1
3102,"4272867","7","","","",1
3102,"4160230","7","","","",1
3102,"2106285","7","","","",1
3102,"441201","7","","","",1
3102,"4136014","7","","","",1
3102,"4323369","7","","","",1
3102,"433496","7","","","",1
3102,"440377","7","","","",1
3102,"4148626","7","","","",1
3102,"4322883","7","","","",1
3102,"439371","7","","","",1
3102,"4326027","7","","","",1
3102,"2617477","7","","","",1
3102,"4203279","7","","","",1
3102,"4171115","7","","","",1
3102,"439376","7","","","",1
3102,"4137801","7","","","",1
3102,"94510847","7","","","",1
3102,"4059910","7","","","",1
3102,"4340379","7","","","",1
3102,"2720861","7","","","",1
3102,"2106254","7","","","",1
3102,"4208270","7","","","",1
3102,"4189146","7","","","",1
3102,"4103543","7","","","",1
3102,"43533327","7","","","",1
3102,"2108553","7","","","",1
3102,"4236565","7","","","",1
3102,"4164707","7","","","",1
3102,"109611154","7","","","",1
3102,"4215685","7","","","",1
3102,"100210773","7","","","",1
3102,"95511073","7","","","",1
3102,"2720804","7","","","",1
3102,"4306002","7","","","",1
3102,"4052648","7","","","",1
3102,"40483083","7","","","",1
3102,"4325873","7","","","",1
3102,"192496","7","","","",1
3102,"4058862","7","","","",1
3102,"4005823","7","","","",1
3102,"439708","7","","","",1
3102,"4058288","7","","","",1
3102,"2614667","7","","","",1
3102,"4058729","7","","","",1
3102,"4329257","7","","","",1
3102,"4184175","7","","","",1
3102,"4032376","7","","","",1
3102,"4061946","7","","","",1
3102,"43530973","7","","","",1
3102,"4059794","7","","","",1
3102,"4058422","7","","","",1
3102,"4082444","7","","","",1
3102,"2614675","7","","","",1
3102,"4178305","7","","","",1
3102,"201449","7","","","",1
3102,"2106238","7","","","",1
3102,"4058284","7","","","",1
3102,"435991","7","","","",1
3102,"2106255","7","","","",1
3102,"4079499","7","","","",1
3102,"436299","7","","","",1
3102,"4147383","7","","","",1
3102,"120311069","7","","","",1
3102,"4262814","7","","","",1
3102,"2108554","7","","","",1
3102,"4059352","7","","","",1
3102,"2617469","7","","","",1
3102,"4095944","7","","","",1
3102,"321689","7","","","",1
3102,"4174707","7","","","",1
3102,"43533347","7","","","",1
3102,"90911189","7","","","",1
3102,"4217691","7","","","",1
3102,"4148887","7","","","",1
3102,"95810997","7","","","",1
3102,"4306703","7","","","",1
3102,"4144274","7","","","",1
3102,"4268158","7","","","",1
3102,"4144272","7","","","",1
3102,"94810922","7","","","",1
3102,"4224766","7","","","",1
3102,"40482260","7","","","",1
3102,"4175851","7","","","",1
3102,"4190388","7","","","",1
3102,"4059473","7","","","",1
3102,"4058430","7","","","",1
3102,"82311078","7","","","",1
3102,"43533211","7","","","",1
3102,"4233485","7","","","",1
3102,"4322570","7","","","",1
3102,"4135811","7","","","",1
3102,"4078392","7","","","",1
3102,"42742441","7","","","",1
3102,"4009650","7","","","",1
3102,"4207157","7","","","",1
3102,"43533362","7","","","",1
3102,"91811128","7","","","",1
3102,"95911011","7","","","",1
3102,"102311077","7","","","",1
3102,"4059193","7","","","",1
3102,"4234654","7","","","",1
3102,"4260670","7","","","",1
3102,"4051985","7","","","",1
3102,"4324949","7","","","",1
3102,"442594","7","","","",1
3102,"4262918","7","","","",1
3102,"439987","7","","","",1
3102,"4303976","7","","","",1
3102,"94310984","7","","","",1
3102,"4022073","7","","","",1
3102,"4049499","7","","","",1
3102,"4030314","7","","","",1
3102,"101510857","7","","","",1
3102,"4022062","7","","","",1
3101,"438532","8507","","","",1
3101,"43530744","8507","","","",1
3101,"4253197","8507","","","",1
3101,"4008724","8507","","","",1
3101,"4070976","8507","","","",1
3101,"75667","8507","","","",1
3101,"198104","8507","","","",1
3101,"437521","8507","","","",1
3101,"4304360","8507","","","",1
3101,"200338","8507","","","",1
3101,"437973","8507","","","",1
3101,"4170462","8507","","","",1
3101,"4147872","8507","","","",1
3101,"253670","8507","","","",1
3101,"4012241","8507","","","",1
3101,"4069800","8507","","","",1
3101,"314463","8507","","","",1
3101,"376028","8507","","","",1
3101,"4170553","8507","","","",1
3101,"4340961","8507","","","",1
3101,"4151203","8507","","","",1
3101,"4003957","8507","","","",1
3101,"4083064","8507","","","",1
3101,"444090","8507","","","",1
3101,"4019692","8507","","","",1
3101,"77637","8507","","","",1
3101,"40483537","8507","","","",1
3101,"443202","8507","","","",1
3101,"4311115","8507","","","",1
3101,"4270502","8507","","","",1
3101,"4100659","8507","","","",1
3101,"381580","8507","","","",1
3101,"73723","8507","","","",1
3101,"4181479","8507","","","",1
3101,"40480068","8507","","","",1
3101,"197019","8507","","","",1
3101,"433443","8507","","","",1
3101,"4181877","8507","","","",1
3101,"439103","8507","","","",1
3101,"376555","8507","","","",1
3101,"4186463","8507","","","",1
3101,"4244488","8507","","","",1
3101,"73378","8507","","","",1
3101,"4050679","8507","","","",1
3101,"442334","8507","","","",1
3101,"133861","8507","","","",1
3101,"4308668","8507","","","",1
3101,"76458","8507","","","",1
3101,"4016121","8507","","","",1
3101,"441766","8507","","","",1
3101,"439977","8507","","","",1
3101,"378352","8507","","","",1
3101,"31720","8507","","","",1
3101,"4140155","8507","","","",1
3101,"4180747","8507","","","",1
3101,"4024266","8507","","","",1
3101,"4047563","8507","","","",1
3101,"77156","8507","","","",1
3101,"30978","8507","","","",1
3101,"4159647","8507","","","",1
3101,"194286","8507","","","",1
3101,"133436","8507","","","",1
3101,"437867","8507","","","",1
3101,"4013597","8507","","","",1
3101,"4141481","8507","","","",1
3101,"134718","8507","","","",1
3101,"4184754","8507","","","",1
3101,"436391","8507","","","",1
3101,"439177","8507","","","",1
3101,"437128","8507","","","",1
3101,"4293428","8507","","","",1
3101,"4023572","8507","","","",1
3101,"4317968","8507","","","",1
3101,"4088122","8507","","","",1
3101,"4301602","8507","","","",1
3101,"379784","8507","","","",1
3101,"4147972","8507","","","",1
3101,"434556","8507","","","",1
3101,"80227","8507","","","",1
3101,"442325","8507","","","",1
3101,"137350","8507","","","",1
3101,"4010275","8507","","","",1
3101,"73026","8507","","","",1
3101,"439558","8507","","","",1
3101,"133278","8507","","","",1
3101,"45763578","8507","","","",1
3101,"4107377","8507","","","",1
3101,"4030509","8507","","","",1
3101,"4083296","8507","","","",1
3101,"192670","8507","","","",1
3101,"4177230","8507","","","",1
3101,"4244235","8507","","","",1
3101,"25698","8507","","","",1
3101,"4083695","8507","","","",1
3101,"439439","8507","","","",1
3101,"4182198","8507","","","",1
3101,"194807","8507","","","",1
3101,"438167","8507","","","",1
3101,"433672","8507","","","",1
3101,"433505","8507","","","",1
3101,"443091","8507","","","",1
3101,"76598","8507","","","",1
3101,"77182","8507","","","",1
3101,"4145719","8507","","","",1
3101,"141651","8507","","","",1
3101,"377282","8507","","","",1
3101,"4210317","8507","","","",1
3101,"81660","8507","","","",1
3101,"4228213","8507","","","",1
3101,"4211001","8507","","","",1
3101,"136566","8507","","","",1
3101,"4013526","8507","","","",1
3101,"73841","8507","","","",1
3101,"439789","8507","","","",1
3101,"40486428","8507","","","",1
3101,"4135093","8507","","","",1
3101,"4112748","8507","","","",1
3101,"193308","8507","","","",1
3101,"195060","8507","","","",1
3101,"4201901","8507","","","",1
3101,"4345587","8507","","","",1
3101,"197714","8507","","","",1
3101,"442041","8507","","","",1
3101,"45757650","8507","","","",1
3101,"439004","8507","","","",1
3101,"257778","8507","","","",1
3101,"45757649","8507","","","",1
3101,"4209887","8507","","","",1
3101,"4058821","8507","","","",1
3101,"4131812","8507","","","",1
3101,"4159144","8507","","","",1
3101,"4078333","8507","","","",1
3101,"201164","8507","","","",1
3101,"4141190","8507","","","",1
3101,"437269","8507","","","",1
3101,"4021669","8507","","","",1
3101,"436248","8507","","","",1
3101,"4057087","8507","","","",1
3101,"443798","8507","","","",1
3101,"437838","8507","","","",1
3101,"78238","8507","","","",1
3101,"4087113","8507","","","",1
3101,"443266","8507","","","",1
3101,"442444","8507","","","",1
3101,"378726","8507","","","",1
3101,"44784252","8507","","","",1
3101,"72413","8507","","","",1
3101,"4184423","8507","","","",1
3101,"4287548","8507","","","",1
3101,"444203","8507","","","",1
3101,"257586","8507","","","",1
3101,"4317150","8507","","","",1
3101,"45767654","8507","","","",1
3101,"4319447","8507","","","",1
3101,"4044237","8507","","","",1
3101,"373770","8507","","","",1
3101,"198286","8507","","","",1
3101,"196325","8507","","","",1
3101,"4344610","8507","","","",1
3101,"313504","8507","","","",1
3101,"321886","8507","","","",1
3101,"37200312","8507","","","",1
3101,"43021857","8507","","","",1
3101,"140976","8507","","","",1
3101,"4095613","8507","","","",1
3101,"75345","8507","","","",1
3101,"434570","8507","","","",1
3101,"4115044","8507","","","",1
3101,"4096711","8507","","","",1
3101,"4134443","8507","","","",1
3101,"4148091","8507","","","",1
3101,"4018490","8507","","","",1
3101,"257905","8507","","","",1
3101,"433415","8507","","","",1
3101,"441427","8507","","","",1
3101,"200836","8507","","","",1
3101,"4113927","8507","","","",1
3101,"194996","8507","","","",1
3101,"45763778","8507","","","",1
3101,"436086","8507","","","",1
3101,"437261","8507","","","",1
3101,"375291","8507","","","",1
3101,"434601","8507","","","",1
3101,"379027","8507","","","",1
3101,"260430","8507","","","",1
3101,"134604","8507","","","",1
3101,"79145","8507","","","",1
3101,"443410","8507","","","",1
3101,"4320816","8507","","","",1
3101,"258458","8507","","","",1
3101,"4334465","8507","","","",1
3101,"4063425","8507","","","",1
3101,"4141248","8507","","","",1
3101,"372318","8507","","","",1
3101,"4001786","8507","","","",1
3101,"4091481","8507","","","",1
3101,"4104316","8507","","","",1
3101,"133655","8507","","","",1
3101,"440615","8507","","","",1
3101,"140176","8507","","","",1
3101,"75924","8507","","","",1
3101,"4163865","8507","","","",1
3101,"435997","8507","","","",1
3101,"374634","8507","","","",1
3101,"4069331","8507","","","",1
3101,"4340379","8507","","","",1
3101,"440084","8507","","","",1
3101,"443726","8507","","","",1
3101,"4103372","8507","","","",1
3101,"200906","8507","","","",1
3101,"4008220","8507","","","",1
3101,"4115735","8507","","","",1
3101,"444084","8507","","","",1
3101,"441607","8507","","","",1
3101,"432248","8507","","","",1
3101,"74447","8507","","","",1
3101,"434321","8507","","","",1
3101,"4177631","8507","","","",1
3101,"4180908","8507","","","",1
3101,"4134537","8507","","","",1
3101,"4217892","8507","","","",1
3101,"134205","8507","","","",1
3101,"374623","8507","","","",1
3101,"138415","8507","","","",1
3101,"4131798","8507","","","",1
3101,"78574","8507","","","",1
3101,"133547","8507","","","",1
3101,"440920","8507","","","",1
3101,"75741","8507","","","",1
3101,"435253","8507","","","",1
3101,"4213865","8507","","","",1
3101,"4050706","8507","","","",1
3101,"79126","8507","","","",1
3101,"4003627","8507","","","",1
3101,"314370","8507","","","",1
3101,"376402","8507","","","",1
3101,"195482","8507","","","",1
3101,"196852","8507","","","",1
3101,"433143","8507","","","",1
3101,"25582","8507","","","",1
3101,"440199","8507","","","",1
3101,"44783858","8507","","","",1
3101,"4171919","8507","","","",1
3101,"133685","8507","","","",1
3101,"381278","8507","","","",1
3101,"438664","8507","","","",1
3101,"440230","8507","","","",1
3101,"442610","8507","","","",1
3101,"197782","8507","","","",1
3101,"4231816","8507","","","",1
3101,"434656","8507","","","",1
3101,"4102111","8507","","","",1
3101,"372999","8507","","","",1
3101,"4191596","8507","","","",1
3101,"438536","8507","","","",1
3101,"4301129","8507","","","",1
3101,"382014","8507","","","",1
3101,"43531560","8507","","","",1
3101,"444268","8507","","","",1
3101,"439794","8507","","","",1
3101,"437515","8507","","","",1
3101,"442564","8507","","","",1
3101,"444115","8507","","","",1
3101,"440298","8507","","","",1
3101,"4083683","8507","","","",1
3101,"42709755","8507","","","",1
3101,"254389","8507","","","",1
3101,"137519","8507","","","",1
3101,"380747","8507","","","",1
3101,"77961","8507","","","",1
3101,"4144112","8507","","","",1
3101,"437787","8507","","","",1
3101,"4300442","8507","","","",1
3101,"4068608","8507","","","",1
3101,"439481","8507","","","",1
3101,"4080553","8507","","","",1
3101,"4260520","8507","","","",1
3101,"4164645","8507","","","",1
3101,"4239038","8507","","","",1
3101,"74772","8507","","","",1
3101,"74731","8507","","","",1
3101,"4115157","8507","","","",1
3101,"43020488","8507","","","",1
3101,"443965","8507","","","",1
3101,"4096646","8507","","","",1
3101,"194071","8507","","","",1
3101,"4067872","8507","","","",1
3101,"4332304","8507","","","",1
3101,"4247079","8507","","","",1
3101,"4116441","8507","","","",1
3101,"4033858","8507","","","",1
3101,"4030205","8507","","","",1
3101,"4050691","8507","","","",1
3101,"45773540","8507","","","",1
3101,"194607","8507","","","",1
3101,"377884","8507","","","",1
3101,"40481819","8507","","","",1
3101,"4233811","8507","","","",1
3101,"442575","8507","","","",1
3101,"40479855","8507","","","",1
3101,"4317651","8507","","","",1
3101,"253482","8507","","","",1
3101,"139200","8507","","","",1
3101,"441142","8507","","","",1
3101,"4079731","8507","","","",1
3101,"4161455","8507","","","",1
3101,"435228","8507","","","",1
3101,"4174593","8507","","","",1
3101,"375266","8507","","","",1
3101,"436886","8507","","","",1
3101,"4093960","8507","","","",1
3101,"4078925","8507","","","",1
3101,"4176892","8507","","","",1
3101,"443383","8507","","","",1
3101,"381040","8507","","","",1
3101,"201121","8507","","","",1
3101,"4202556","8507","","","",1
3101,"432451","8507","","","",1
3101,"4188441","8507","","","",1
3101,"4003132","8507","","","",1
3101,"4264073","8507","","","",1
3101,"434953","8507","","","",1
3101,"4062387","8507","","","",1
3101,"4046868","8507","","","",1
3101,"4208223","8507","","","",1
3101,"28714","8507","","","",1
3101,"439666","8507","","","",1
3101,"440812","8507","","","",1
3101,"4012594","8507","","","",1
3101,"196443","8507","","","",1
3101,"4208200","8507","","","",1
3101,"439972","8507","","","",1
3101,"443377","8507","","","",1
3101,"4065355","8507","","","",1
3101,"4298809","8507","","","",1
3101,"434895","8507","","","",1
3101,"379829","8507","","","",1
3101,"77365","8507","","","",1
3101,"4100660","8507","","","",1
3101,"4218991","8507","","","",1
3101,"136854","8507","","","",1
3101,"373648","8507","","","",1
3101,"373962","8507","","","",1
3101,"437386","8507","","","",1
3101,"439051","8507","","","",1
3101,"432750","8507","","","",1
3101,"4275359","8507","","","",1
3101,"4121647","8507","","","",1
3101,"444040","8507","","","",1
3101,"441973","8507","","","",1
3101,"444449","8507","","","",1
3101,"437273","8507","","","",1
3101,"4115233","8507","","","",1
3101,"439197","8507","","","",1
3101,"380126","8507","","","",1
3101,"317296","8507","","","",1
3101,"4011012","8507","","","",1
3101,"433097","8507","","","",1
3101,"374912","8507","","","",1
3101,"4002173","8507","","","",1
3101,"374748","8507","","","",1
3101,"4125496","8507","","","",1
3101,"433746","8507","","","",1
3101,"4303234","8507","","","",1
3101,"4203614","8507","","","",1
3101,"4340390","8507","","","",1
3101,"4284492","8507","","","",1
3101,"4184109","8507","","","",1
3101,"4042934","8507","","","",1
3101,"4293560","8507","","","",1
3101,"4247372","8507","","","",1
3101,"4111404","8507","","","",1
3101,"313989","8507","","","",1
3101,"4038746","8507","","","",1
3101,"40480516","8507","","","",1
3101,"4057039","8507","","","",1
3101,"4185110","8507","","","",1
3101,"199861","8507","","","",1
3101,"40482507","8507","","","",1
3101,"45766755","8507","","","",1
3101,"197857","8507","","","",1
3101,"4094747","8507","","","",1
3101,"4127089","8507","","","",1
3101,"438945","8507","","","",1
3101,"81250","8507","","","",1
3101,"374874","8507","","","",1
3101,"321689","8507","","","",1
3101,"40483262","8507","","","",1
3101,"4069183","8507","","","",1
3101,"199073","8507","","","",1
3101,"4132435","8507","","","",1
3101,"201727","8507","","","",1
3101,"40491436","8507","","","",1
3101,"4056478","8507","","","",1
3101,"43530714","8507","","","",1
3101,"72992","8507","","","",1
3101,"4198449","8507","","","",1
3101,"4069316","8507","","","",1
3101,"200200","8507","","","",1
3101,"45766915","8507","","","",1
3101,"443878","8507","","","",1
3101,"133420","8507","","","",1
3101,"4049520","8507","","","",1
3101,"381273","8507","","","",1
3101,"4299817","8507","","","",1
3101,"4231274","8507","","","",1
3101,"4245464","8507","","","",1
3101,"4089459","8507","","","",1
3101,"441479","8507","","","",1
3101,"40481852","8507","","","",1
3101,"432499","8507","","","",1
3101,"4009628","8507","","","",1
3101,"76801","8507","","","",1
3101,"195289","8507","","","",1
3101,"4212479","8507","","","",1
3101,"27516","8507","","","",1
3101,"196156","8507","","","",1
3101,"4106203","8507","","","",1
3101,"31884","8507","","","",1
3101,"42872876","8507","","","",1
3101,"4055604","8507","","","",1
3101,"4217502","8507","","","",1
3101,"444120","8507","","","",1
3101,"4028364","8507","","","",1
3101,"4203846","8507","","","",1
3101,"440436","8507","","","",1
3101,"4343913","8507","","","",1
3101,"4055711","8507","","","",1
3101,"81665","8507","","","",1
3101,"138690","8507","","","",1
3101,"195483","8507","","","",1
3101,"434449","8507","","","",1
3101,"4062405","8507","","","",1
3101,"434590","8507","","","",1
3101,"4116164","8507","","","",1
3101,"4066639","8507","","","",1
3101,"45757721","8507","","","",1
3101,"437841","8507","","","",1
3101,"133779","8507","","","",1
3101,"139753","8507","","","",1
3101,"440867","8507","","","",1
3101,"4121632","8507","","","",1
3101,"4233816","8507","","","",1
3101,"435543","8507","","","",1
3101,"4094346","8507","","","",1
3101,"439799","8507","","","",1
3101,"75375","8507","","","",1
3101,"200343","8507","","","",1
3101,"4071026","8507","","","",1
3101,"4134162","8507","","","",1
3101,"4044021","8507","","","",1
3101,"4247582","8507","","","",1
3101,"433856","8507","","","",1
3101,"4323144","8507","","","",1
3101,"4229440","8507","","","",1
3101,"4260398","8507","","","",1
3101,"193897","8507","","","",1
3101,"4148121","8507","","","",1
3101,"4342875","8507","","","",1
3101,"439255","8507","","","",1
3101,"37016889","8507","","","",1
3101,"375490","8507","","","",1
3101,"256811","8507","","","",1
3101,"432282","8507","","","",1
3101,"140663","8507","","","",1
3101,"73847","8507","","","",1
3101,"4144926","8507","","","",1
3101,"381733","8507","","","",1
3101,"4333977","8507","","","",1
3101,"443575","8507","","","",1
3101,"4058841","8507","","","",1
3101,"135208","8507","","","",1
3101,"4218764","8507","","","",1
3101,"372325","8507","","","",1
3101,"4086814","8507","","","",1
3101,"4080762","8507","","","",1
3101,"141411","8507","","","",1
3101,"4346971","8507","","","",1
3101,"4046100","8507","","","",1
3101,"4257881","8507","","","",1
3101,"74469","8507","","","",1
3101,"315481","8507","","","",1
3101,"80204","8507","","","",1
3101,"4143065","8507","","","",1
3101,"4177097","8507","","","",1
3101,"23798","8507","","","",1
3101,"4109410","8507","","","",1
3101,"76034","8507","","","",1
3101,"434365","8507","","","",1
3101,"4010385","8507","","","",1
3101,"4136841","8507","","","",1
3101,"4304907","8507","","","",1
3101,"194385","8507","","","",1
3101,"443397","8507","","","",1
3101,"4164639","8507","","","",1
3101,"45767625","8507","","","",1
3101,"4176908","8507","","","",1
3101,"376974","8507","","","",1
3101,"4193869","8507","","","",1
3101,"4220631","8507","","","",1
3101,"4116717","8507","","","",1
3101,"4000982","8507","","","",1
3101,"4226021","8507","","","",1
3101,"4095304","8507","","","",1
3101,"440589","8507","","","",1
3101,"442010","8507","","","",1
3101,"434497","8507","","","",1
3101,"439807","8507","","","",1
3101,"201353","8507","","","",1
3101,"4318821","8507","","","",1
3101,"45757308","8507","","","",1
3101,"438648","8507","","","",1
3101,"4048093","8507","","","",1
3101,"4275889","8507","","","",1
3101,"4203152","8507","","","",1
3101,"4281114","8507","","","",1
3101,"4069182","8507","","","",1
3101,"4085823","8507","","","",1
3101,"4186577","8507","","","",1
3101,"139110","8507","","","",1
3101,"4314156","8507","","","",1
3101,"4105288","8507","","","",1
3101,"45769152","8507","","","",1
3101,"4340799","8507","","","",1
3101,"40483785","8507","","","",1
3101,"432436","8507","","","",1
3101,"4320634","8507","","","",1
3101,"4194856","8507","","","",1
3101,"4168036","8507","","","",1
3101,"260915","8507","","","",1
3101,"379012","8507","","","",1
3101,"77640","8507","","","",1
3101,"440623","8507","","","",1
3101,"4051472","8507","","","",1
3101,"72991","8507","","","",1
3101,"444219","8507","","","",1
3101,"440544","8507","","","",1
3101,"438004","8507","","","",1
3101,"4009648","8507","","","",1
3101,"132724","8507","","","",1
3101,"4230765","8507","","","",1
3101,"4234127","8507","","","",1
3101,"135717","8507","","","",1
3101,"136367","8507","","","",1
3101,"80504","8507","","","",1
3101,"4320628","8507","","","",1
3101,"4340383","8507","","","",1
3101,"4287998","8507","","","",1
3101,"4219822","8507","","","",1
3101,"4082463","8507","","","",1
3101,"4169984","8507","","","",1
3101,"24897","8507","","","",1
3101,"201905","8507","","","",1
3101,"254266","8507","","","",1
3101,"439975","8507","","","",1
3101,"440529","8507","","","",1
3101,"142004","8507","","","",1
3101,"372613","8507","","","",1
3101,"434557","8507","","","",1
3101,"372646","8507","","","",1
3101,"437562","8507","","","",1
3101,"43021802","8507","","","",1
3101,"4057179","8507","","","",1
3101,"80542","8507","","","",1
3101,"45757691","8507","","","",1
3101,"4152936","8507","","","",1
3101,"4204811","8507","","","",1
3101,"4014199","8507","","","",1
3101,"373356","8507","","","",1
3101,"434501","8507","","","",1
3101,"4189235","8507","","","",1
3101,"4098618","8507","","","",1
3101,"381677","8507","","","",1
3101,"4275136","8507","","","",1
3101,"4025663","8507","","","",1
3101,"4154168","8507","","","",1
3101,"373160","8507","","","",1
3101,"4052218","8507","","","",1
3101,"4112289","8507","","","",1
3101,"433486","8507","","","",1
3101,"436675","8507","","","",1
3101,"4103166","8507","","","",1
3101,"4116201","8507","","","",1
