"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","predefined_attributes"
391151,357468,"MEAS","LAB","77148-5","Albumin [Mass/volume] in Serum, Plasma or Blood by Bromocresol purple (BCP) dye binding method",0,1,0,"",46236953,1,""
391152,357468,"MEAS","LAB","54347-0","Albumin [Moles/volume] in Serum or Plasma",0,1,0,"",40757478,1,""
391153,357468,"MEAS","LAB","62235-7","Albumin [Moles/volume] in Serum or Plasma by Bromocresol green (BCG) dye binding method",0,1,0,"",40764996,1,""
391154,357468,"MEAS","LAB","62234-0","Albumin [Moles/volume] in Serum or Plasma by Bromocresol purple (BCP) dye binding method",0,1,0,"",40764995,1,""
391155,357468,"MEAS","LAB","43712-9","Albumin [Presence] in Serum or Plasma",0,1,0,"",3043798,1,""
391156,357468,"MEAS","LAB","1751-7","Albumin serum/plasma",0,1,333501,"",3024561,1,""
391157,357468,"MEAS","LAB","1759-0","Albumin/Globulin [Mass Ratio] in Serum or Plasma",0,1,0,"",3020509,1,""
391158,357468,"MEAS","LAB","44429-9","Albumin/Globulin [Mass Ratio] in Serum or Plasma by Electrophoresis",0,1,0,"",3046948,1,""
391159,357468,"MEAS","LAB","72598-6","Albumin/Protein.total [Pure mass fraction] in Serum or Plasma by Electrophoresis",0,1,0,"",43055432,1,""
391160,357468,"MEAS","LAB","35706-1","Albumin/Protein.total in Serum or Plasma",0,1,0,"",3035472,1,""
391161,357468,"MEAS","LAB","13980-8","Albumin/Protein.total in Serum or Plasma by Electrophoresis",0,1,0,"",3007424,1,""
391162,357469,"MEAS","LAB","1747-5","Albumin [Mass/volume] in Body fluid",0,1,1761,"",3025313,1,""
391163,357469,"MEAS","LAB","43212-0","Albumin [Mass/volume] in Body fluid by Electrophoresis",0,1,0,"",3045561,1,""
391164,357469,"MEAS","LAB","43713-7","Albumin [Presence] in Body fluid",0,1,0,"",3046055,1,""
391165,357469,"MEAS","LAB","12174-9","Albumin/Globulin [Mass Ratio] in Body fluid",0,1,0,"",3013186,1,""
391166,357469,"MEAS","LAB","72600-0","Albumin/Protein.total [Pure mass fraction] in Body fluid by Electrophoresis",0,1,0,"",43055434,1,""
391167,357469,"MEAS","LAB","17820-2","Albumin/Protein.total in Body fluid by Electrophoresis",0,1,0,"",3005071,1,""
391168,357469,"MEAS","LAB","53529-4","Microalbumin [Mass/volume] in Body fluid by Detection limit <= 1.0 mg/L",0,1,0,"",3038609,1,""
391169,357470,"MEAS","LAB","1746-7","Albumin [Mass/volume] in Cerebral spinal fluid",0,1,2289,"",3024474,1,""
391170,357470,"MEAS","LAB","2861-3","Albumin [Mass/volume] in Cerebral spinal fluid by Electrophoresis",0,1,0,"",3010279,1,""
391171,357470,"MEAS","LAB","76480-3","Albumin [Moles/volume] in Cerebral spinal fluid",0,1,0,"",46234765,1,""
391172,357470,"MEAS","LAB","43711-1","Albumin [Presence] in Cerebral spinal fluid",0,1,0,"",3043217,1,""
391173,357470,"MEAS","LAB","44707-8","Albumin/Creatinine [Mass Ratio] in Cerebral spinal fluid",0,1,0,"",3043499,1,""
391174,357470,"MEAS","LAB","14433-7","Albumin/Globulin [Mass Ratio] in Cerebral spinal fluid",0,1,0,"",3000911,1,""
391175,357470,"MEAS","LAB","68930-7","Albumin/Globulin [Mass Ratio] in Cerebral spinal fluid by Electrophoresis",0,1,0,"",40771471,1,""
391176,357470,"MEAS","LAB","72599-4","Albumin/Protein.total [Pure mass fraction] in Cerebral spinal fluid by Electrophoresis",0,1,0,"",43055433,1,""
391177,357470,"MEAS","LAB","13974-1","Albumin/Protein.total in Cerebral spinal fluid by Electrophoresis",0,1,0,"",3007862,1,""
391195,357479,"MEAS","LAB","1755-8","Albumin [Mass/time] in 24 hour Urine",0,1,0,"",3027035,1,""
391196,357479,"MEAS","LAB","6941-9","Albumin [Mass/time] in 24 hour Urine by Electrophoresis",0,1,0,"",3018097,1,""
391197,357479,"MEAS","LAB","49002-9","Albumin [Mass/time] in Urine collected for unspecified duration",0,1,0,"",3050449,1,""
391198,357479,"MEAS","LAB","50209-6","Albumin [Mass/time] in Urine collected for unspecified duration --supine",0,1,0,"",3033268,1,""
391199,357479,"MEAS","LAB","77940-5","Albumin [Mass/volume] by Electrophoresis in Urine collected for unspecified duration",0,1,0,"",46236875,1,""
391200,357479,"MEAS","LAB","21059-1","Albumin [Mass/volume] in 24 hour Urine",0,1,0,"",3008960,1,""
391201,357479,"MEAS","LAB","51190-7","Albumin [Mass/volume] in 24 hour Urine by Electrophoresis",0,1,0,"",3030511,1,""
391202,357479,"MEAS","LAB","1754-1","Albumin [Mass/volume] in Urine",0,1,0,"",3012516,1,""
391203,357479,"MEAS","LAB","6942-7","Albumin [Mass/volume] in Urine by Electrophoresis",0,1,4584,"",3008512,1,""
391204,357479,"MEAS","LAB","77158-4","Albumin [Moles/volume] in Urine by Detection limit <= 3.0 mg/L",0,1,0,"",46236963,1,""
391205,357479,"MEAS","LAB","29946-1","Albumin [Presence] in 24 hour Urine by Electrophoresis",0,1,0,"",3036634,1,""
391206,357479,"MEAS","LAB","1753-3","Albumin [Presence] in Urine",0,1,31174,"",3025987,1,""
391207,357479,"MEAS","LAB","50949-7","Albumin [Presence] in Urine by Test strip",0,1,0,"",3029937,1,""
391208,357479,"MEAS","LAB","13705-9","Albumin/Creatinine [Mass Ratio] in 24 hour Urine",0,1,0,"",3000819,1,""
391209,357479,"MEAS","LAB","9318-7","Albumin/Creatinine [Mass Ratio] in Urine",0,1,0,"",3034485,1,""
391210,357479,"MEAS","LAB","14585-4","Albumin/Creatinine [Molar ratio] in Urine",0,1,0,"",3002812,1,""
391211,357479,"MEAS","LAB","20621-9","Albumin/Creatinine [Presence] in Urine by Test strip",0,1,0,"",3000837,1,""
391212,357479,"MEAS","LAB","76401-9","Albumin/Creatinine [Ratio] in 24 hour Urine",0,1,0,"",46235897,1,""
391213,357479,"MEAS","LAB","32294-1","Albumin/Creatinine [Ratio] in Urine",0,1,0,"",3020682,1,""
391214,357479,"MEAS","LAB","9406-0","Albumin/Globulin [Mass Ratio] in 24 hour Urine",0,1,0,"",3009514,1,""
391215,357479,"MEAS","LAB","44294-7","Albumin/Globulin [Mass Ratio] in 24 hour Urine by Electrophoresis",0,1,0,"",3045322,1,""
391216,357479,"MEAS","LAB","9405-2","Albumin/Globulin [Mass Ratio] in Urine",0,1,0,"",3020275,1,""
391217,357479,"MEAS","LAB","44293-9","Albumin/Globulin [Mass Ratio] in Urine by Electrophoresis",0,1,0,"",3047023,1,""
391218,357479,"MEAS","LAB","72596-0","Albumin/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",0,1,0,"",43055430,1,""
391219,357479,"MEAS","LAB","72597-8","Albumin/Protein.total [Pure mass fraction] in Urine by Electrophoresis",0,1,0,"",43055431,1,""
391220,357479,"MEAS","LAB","17819-4","Albumin/Protein.total by Electrophoresis in Urine collected for unspecified duration",0,1,0,"",3037539,1,""
391221,357479,"MEAS","LAB","13986-5","Albumin/Protein.total in 24 hour Urine by Electrophoresis",0,1,0,"",3013142,1,""
391222,357479,"MEAS","LAB","13992-3","Albumin/Protein.total in Urine by Electrophoresis",0,1,0,"",3010926,1,""
391223,357479,"MEAS","LAB","43607-1","Microalbumin [Mass/time] in 12 hour Urine",0,1,0,"",3043771,1,""
391224,357479,"MEAS","LAB","63474-1","Microalbumin [Mass/time] in 18 hour Urine",0,1,0,"",40766204,1,""
391225,357479,"MEAS","LAB","14956-7","Microalbumin [Mass/time] in 24 hour Urine",0,1,0,"",3005577,1,""
391226,357479,"MEAS","LAB","53532-8","Microalbumin [Mass/time] in 24 hour Urine by Detection limit <= 1.0 mg/L",0,1,0,"",3040290,1,""
391227,357479,"MEAS","LAB","43606-3","Microalbumin [Mass/time] in 4 hour Urine",0,1,0,"",3043179,1,""
391228,357479,"MEAS","LAB","56553-1","Microalbumin [Mass/time] in 8 hour Urine",0,1,0,"",40759673,1,""
391229,357479,"MEAS","LAB","49023-5","Microalbumin [Mass/time] in Urine collected for unspecified duration",0,1,0,"",3049506,1,""
391230,357479,"MEAS","LAB","57369-1","Microalbumin [Mass/volume] in 12 hour Urine",0,1,0,"",40760483,1,""
391231,357479,"MEAS","LAB","30003-8","Microalbumin [Mass/volume] in 24 hour Urine",0,1,0,"",3005031,1,""
391232,357479,"MEAS","LAB","53530-2","Microalbumin [Mass/volume] in 24 hour Urine by Detection limit <= 1.0 mg/L",0,1,0,"",3039436,1,""
391233,357479,"MEAS","LAB","43605-5","Microalbumin [Mass/volume] in 4 hour Urine",0,1,0,"",3046828,1,""
391234,357479,"MEAS","LAB","53531-0","Microalbumin [Mass/volume] in Urine by Detection limit <= 1.0 mg/L",0,1,0,"",3039775,1,""
391235,357479,"MEAS","LAB","11218-5","Microalbumin [Mass/volume] in Urine by Test strip",0,1,0,"",3018104,1,""
391236,357479,"MEAS","LAB","14957-5","Microalbumin urine",0,1,0,"",3000034,1,""
391237,357479,"MEAS","LAB","44292-1","Microalbumin/Creatinine [Mass Ratio] in 12 hour Urine",0,1,0,"",3043209,1,""
391238,357479,"MEAS","LAB","14958-3","Microalbumin/Creatinine [Mass Ratio] in 24 hour Urine",0,1,12099,"",3002827,1,""
391239,357479,"MEAS","LAB","14959-1","Microalbumin/Creatinine [Mass Ratio] in Urine",0,1,0,"",3001802,1,""
391240,357479,"MEAS","LAB","59159-4","Microalbumin/Creatinine [Ratio] in 24 hour Urine",0,1,0,"",40762252,1,""
391241,357479,"MEAS","LAB","77254-1","Microalbumin/Creatinine [Ratio] in 24 hour Urine by Detection limit <= 1.0 mg/L",0,1,0,"",46235435,1,""
391242,357479,"MEAS","LAB","30000-4","Microalbumin/Creatinine [Ratio] in Urine",0,1,0,"",3022826,1,""
391243,357479,"MEAS","LAB","77253-3","Microalbumin/Creatinine [Ratio] in Urine by Detection limit <= 1.0 mg/L",0,1,0,"",46235434,1,""
391244,357479,"MEAS","LAB","30001-2","Microalbumin/Creatinine [Ratio] in Urine by Test strip",0,1,0,"",3023556,1,""
391245,357479,"MEAS","LAB","47558-2","Microalbumin/Protein.total in 24 hour Urine",0,1,0,"",3048516,1,""
391246,357480,"MEAS","LAB","1757-4","Albumin renal clearance in 24 hour",0,1,144,"",3010673,1,""
391252,357484,"MEAS","LAB","LP43037-8","Prealbumin | Bld-Ser-Plas",1,0,25320,"",40773384,0,""
391272,357506,"MEAS","LAB","71426-1","C reactive protein [Mass/volume] in Blood by High sensitivity method",0,1,0,"",42870365,1,""
391273,357506,"MEAS","LAB","1988-5","C reactive protein [Mass/volume] in Serum or Plasma",0,1,84495,"",3020460,1,""
391274,357506,"MEAS","LAB","30522-7","C reactive protein [Mass/volume] in Serum or Plasma by High sensitivity method",0,1,5952,"",3010156,1,""
391275,357506,"MEAS","LAB","76485-2","C reactive protein [Moles/volume] in Serum or Plasma",0,1,0,"",46234770,1,""
391276,357506,"MEAS","LAB","76486-0","C reactive protein [Moles/volume] in Serum or Plasma by High sensitivity method",0,1,0,"",46234771,1,""
391277,357506,"MEAS","LAB","11039-5","C reactive protein [Presence] in Serum or Plasma",0,1,0,"",3000965,1,""
391278,357506,"MEAS","LAB","35648-5","C reactive protein [Quintile] in Serum or Plasma by High sensitivity method",0,1,0,"",3034254,1,""
391279,357506,"MEAS","LAB","14634-0","C reactive protein [Titer] in Serum or Plasma",0,1,0,"",3028766,1,""
391284,357512,"MEAS","LAB","2064-4","Ceruloplasmin [Mass/volume] in Serum or Plasma",0,1,5291,"",3022756,1,""
391285,357512,"MEAS","LAB","47600-2","Ceruloplasmin [Moles/volume] in Serum or Plasma",0,1,0,"",3052662,1,""
391286,357512,"MEAS","LAB","40455-8","Ceruloplasmin actual/normal in Serum or Plasma",0,1,0,"",3040880,1,""
391301,357518,"MEAS","LAB","78989-1","Cryoglobulin [Mass/volume] in Serum",0,1,0,"",21491868,1,""
391302,357518,"MEAS","LAB","70970-9","Cryoglobulin [Presence] in Serum by Hypotonic dilution",0,1,0,"",42869914,1,""
391303,357518,"MEAS","LAB","LP41721-9","Cryoglobulin | Bld-Ser-Plas",1,0,200,"",40773248,0,""
391307,357520,"MEAS","LAB","33863-2","Cystatin C [Mass/volume] in Serum or Plasma",0,1,790,"",3030366,1,""
391312,357527,"MEAS","LAB","77350-7","Erythropoietin (EPO) Ab [Presence] in Serum",0,1,0,"",46236055,1,""
391313,357527,"MEAS","LAB","2237-6","Erythropoietin (EPO) [Mass/volume] in Serum or Plasma",0,1,0,"",3027713,1,""
391314,357527,"MEAS","LAB","14714-0","Erythropoietin (EPO) [Moles/volume] in Serum or Plasma",0,1,0,"",3011899,1,""
391315,357527,"MEAS","LAB","15061-5","Erythropoietin (EPO) [Units/volume] in Serum or Plasma",0,1,2269,"",3024172,1,""
391334,357538,"MEAS","LAB","LP15833-4","Alpha 1 globulin",1,0,48924,"",40785895,0,""
391335,357538,"MEAS","LAB","LP15834-2","Alpha 2 globulin",1,0,21745,"",40775907,0,""
391340,357539,"MEAS","LAB","LP31519-9","Beta 2 globulin",1,0,2614,"",40796110,0,""
391342,357539,"MEAS","LAB","LP18861-2","Beta 2 glycoprotein 1",1,0,14979,"",36209077,0,""
391343,357539,"MEAS","LAB","LP43040-2","Beta Globulin | Bld-Ser-Plas",1,0,18429,"",40783401,0,""
391347,357539,"MEAS","LAB","LP43045-1","Beta Globulin | Urine",1,0,3639,"",40776730,0,""
391352,357539,"MEAS","LAB","LP15863-1","Sex hormone binding globulin",1,0,3524,"",40792466,0,""
391353,357539,"MEAS","LAB","LP15907-6","Transferrin",1,0,5903,"",40779258,0,""
391354,357539,"MEAS","LAB","LP71257-7","Transferrin receptor.soluble | Bld-Ser-Plas",1,0,17,"",40788444,0,""
391358,357540,"MEAS","LAB","LP43041-0","Gamma Globulin | Bld-Ser-Plas",1,0,18427,"",40780094,0,""
391362,357540,"MEAS","LAB","LP43046-9","Gamma Globulin | Urine",1,0,3727,"",40780096,0,""
391380,357550,"MEAS","LAB","54018-7","Lactoferrin Ab [Presence] in Serum",0,1,0,"",3039759,1,""
391381,357550,"MEAS","LAB","59003-4","Lactoferrin Ab [Units/volume] in Serum by Immunoassay",0,1,0,"",40762096,1,""
391383,357550,"MEAS","LAB","LP52026-9","Lactoferrin | Stool",1,0,1,"",40777638,0,""
391394,357557,"MEAS","LAB","LP47793-2","Inhibin A | Bld-Ser-Plas",1,0,6165,"",40773868,0,""
391395,357557,"MEAS","LAB","42514-0","Inhibin Ag [Presence] in Tissue by Immune stain",0,1,0,"",3031990,1,""
391396,357557,"MEAS","LAB","LP49468-9","Inhibin B | Bld-Ser-Plas",1,0,27,"",40780799,0,""
391402,357573,"MEAS","LAB","10488-5","IgA Ag [Presence] in Tissue by Immune stain",0,1,0,"",3020294,1,""
391403,357573,"MEAS","LAB","49907-9","IgA Ag [Presence] in Tissue by Immunofluorescence",0,1,0,"",3029265,1,""
391404,357573,"MEAS","LAB","LP17234-3","IgA subclass 1",1,0,2,"",40792572,0,""
391405,357573,"MEAS","LAB","LP17248-3","IgA subclass 2",1,0,2,"",40792573,0,""
391406,357573,"MEAS","LAB","LP43921-3","IgA | Bld-Ser-Plas",1,0,31536,"",40780189,0,""
391416,357574,"MEAS","LAB","29863-8","IgD Ag [Presence] in Tissue by Immune stain",0,1,0,"",3000969,1,""
391417,357574,"MEAS","LAB","LP48073-8","IgD | Bld-Ser-Plas",1,0,43,"",40783908,0,""
391421,357575,"MEAS","LAB","10490-1","IgE Ag [Presence] in Tissue by Immune stain",0,1,0,"",3020956,1,""
391422,357575,"MEAS","LAB","LP43239-0","IgE | Bld-Ser-Plas",1,0,6106,"",40789994,0,""
391429,357576,"MEAS","LAB","44596-5","IgG Ag [Presence] in Skin by Immunofluorescence",0,1,0,"",3043502,1,""
391430,357576,"MEAS","LAB","10491-9","IgG Ag [Presence] in Tissue by Immune stain",0,1,0,"",3036678,1,""
391431,357576,"MEAS","LAB","LP47916-9","IgG Subclass 1 | Bld-Ser-Plas",1,0,1082,"",40780626,0,""
391432,357576,"MEAS","LAB","LP48076-1","IgG Subclass 2 | Bld-Ser-Plas",1,0,1080,"",40790484,0,""
391433,357576,"MEAS","LAB","LP48077-9","IgG Subclass 3 | Bld-Ser-Plas",1,0,1084,"",40780638,0,""
391435,357576,"MEAS","LAB","LP15660-1","IgG subclass 4",1,0,1090,"",36206590,0,""
391436,357576,"MEAS","LAB","LP43122-8","IgG | Bld-Ser-Plas",1,0,14940,"",40796555,0,""
391439,357576,"MEAS","LAB","LP43275-4","IgG | Cerebral spinal fluid",1,0,2497,"",40783423,0,""
391447,357577,"MEAS","LAB","10493-5","IgM Ag [Presence] in Tissue by Immune stain",0,1,0,"",3037736,1,""
391448,357577,"MEAS","LAB","LP43924-7","IgM | Bld-Ser-Plas",1,0,7895,"",40786823,0,""
391460,357578,"MEAS","LAB","LP15030-7","Immunoglobulin light chains.kappa",1,0,11295,"",40782555,0,""
391461,357578,"MEAS","LAB","LP15031-5","Immunoglobulin light chains.lambda",1,0,7161,"",40779185,0,""
391462,357580,"MEAS","LAB","2483-6","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma",0,1,1678,"",3027370,1,""
391463,357580,"MEAS","LAB","33808-7","Insulin-like growth factor binding protein 3 [Moles/volume] in Serum or Plasma",0,1,0,"",3043414,1,""
391465,357597,"MEAS","LAB","12723-3","Insulin-like growth factor binding protein 2 [Mass/volume] in Serum or Plasma",0,1,19,"",3006471,1,""
391469,357599,"MEAS","LAB","LP48086-0","Insulin-like Growth Factor Binding Protein 3 | Bld-Ser-Plas",1,0,1678,"",40787242,0,""
391471,357599,"MEAS","LAB","33654-5","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --1 hour post XXX challenge",0,1,0,"",3046020,1,""
391472,357599,"MEAS","LAB","57668-6","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --10 minutes post XXX challenge",0,1,0,"",40760779,1,""
391473,357599,"MEAS","LAB","59008-3","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge",0,1,0,"",40762101,1,""
391474,357599,"MEAS","LAB","60004-9","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --1st specimen post XXX challenge",0,1,0,"",40763064,1,""
391475,357599,"MEAS","LAB","33658-6","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --2 hours post XXX challenge",0,1,0,"",3046275,1,""
391476,357599,"MEAS","LAB","57669-4","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --20 minutes post XXX challenge",0,1,0,"",40760780,1,""
391477,357599,"MEAS","LAB","60002-3","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --2nd specimen post XXX challenge",0,1,0,"",40763062,1,""
391478,357599,"MEAS","LAB","60001-5","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --3rd specimen post XXX challenge",0,1,0,"",40763061,1,""
391479,357599,"MEAS","LAB","58832-7","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --45 minutes post XXX challenge",0,1,0,"",40761926,1,""
391480,357599,"MEAS","LAB","60000-7","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --4th specimen post XXX challenge",0,1,0,"",40763060,1,""
391481,357599,"MEAS","LAB","59999-3","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --5th specimen post XXX challenge",0,1,0,"",40763059,1,""
391482,357599,"MEAS","LAB","59998-5","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --6th specimen post XXX challenge",0,1,0,"",40763058,1,""
391483,357599,"MEAS","LAB","59997-7","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --7th specimen post XXX challenge",0,1,0,"",40763057,1,""
391484,357599,"MEAS","LAB","59996-9","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --8th specimen post XXX challenge",0,1,0,"",40763056,1,""
391485,357599,"MEAS","LAB","60003-1","Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --baseline",0,1,0,"",40763063,1,""
391532,357687,"MEAS","LAB","33358-3","Protein.monoclonal [Mass/volume] in Serum or Plasma by Electrophoresis",0,1,1644,"",3046299,1,""
391533,357687,"MEAS","LAB","33018-3","Protein.monoclonal [Units/volume] in Serum or Plasma by Electrophoresis",0,1,0,"",3045398,1,""
391534,357687,"MEAS","LAB","33647-9","Protein.monoclonal/Protein.total in Serum or Plasma by Electrophoresis",0,1,0,"",3046859,1,""
391535,357688,"MEAS","LAB","42482-0","Protein.monoclonal [Mass/time] in 24 hour Urine by Electrophoresis",0,1,0,"",3034655,1,""
391536,357688,"MEAS","LAB","51436-4","Protein.monoclonal [Mass/volume] in 24 hour Urine by Electrophoresis",0,1,0,"",3029390,1,""
391537,357688,"MEAS","LAB","35560-2","Protein.monoclonal [Mass/volume] in Urine",0,1,0,"",3036416,1,""
391538,357688,"MEAS","LAB","40661-1","Protein.monoclonal [Mass/volume] in Urine by Electrophoresis",0,1,495,"",3039818,1,""
391539,357688,"MEAS","LAB","48627-4","Protein.monoclonal [Units/volume] in Urine",0,1,0,"",3048923,1,""
391540,357688,"MEAS","LAB","72577-0","Protein.monoclonal/Protein.total [Pure mass fraction] in 24 hour Urine by Electrophoresis",0,1,0,"",43055411,1,""
391541,357688,"MEAS","LAB","42484-6","Protein.monoclonal/Protein.total in 24 hour Urine by Electrophoresis",0,1,0,"",3031114,1,""
391542,357688,"MEAS","LAB","42483-8","Protein.monoclonal/Protein.total in Urine by Electrophoresis",0,1,0,"",3037672,1,""
391554,357712,"MEAS","LAB","34159-4","Tau protein [Presence] in Body fluid",0,1,262925,"",3045755,1,""
391567,357728,"MEAS","LAB","72415-3","Acetoacetate [Moles/volume] in Blood --post meal",0,1,0,"",43055046,1,""
391568,357728,"MEAS","LAB","72414-6","Acetoacetate [Moles/volume] in Blood --pre-meal",0,1,0,"",43055045,1,""
391569,357728,"MEAS","LAB","LP45104-4","Acetoacetate | Bld-Ser-Plas",1,0,12,"",40783611,0,""
391582,357741,"MEAS","LAB","2127-9","Citrate [Mass/volume] in Serum or Plasma",0,1,0,"",3037553,1,""
391583,357741,"MEAS","LAB","15038-3","Citrate [Moles/volume] in Serum or Plasma",0,1,21,"",3007452,1,""
391586,357743,"MEAS","LAB","57339-4","Citrate [Mass/time] in 12 hour Urine",0,1,0,"",40760457,1,""
391587,357743,"MEAS","LAB","6687-8","Citrate [Mass/time] in 24 hour Urine",0,1,261,"",3001218,1,""
391588,357743,"MEAS","LAB","57337-8","Citrate [Mass/volume] in 12 hour Urine",0,1,0,"",40760455,1,""
391589,357743,"MEAS","LAB","57338-6","Citrate [Mass/volume] in 2 hour Urine",0,1,0,"",40760456,1,""
391590,357743,"MEAS","LAB","21203-5","Citrate [Mass/volume] in 24 hour Urine",0,1,285,"",3036931,1,""
391591,357743,"MEAS","LAB","2128-7","Citrate [Mass/volume] in Urine",0,1,0,"",3033554,1,""
391592,357743,"MEAS","LAB","41022-5","Citrate [Molar amount] in Urine collected for unspecified duration",0,1,0,"",3041314,1,""
391593,357743,"MEAS","LAB","14650-6","Citrate [Moles/time] in 24 hour Urine",0,1,0,"",3012989,1,""
391594,357743,"MEAS","LAB","25876-4","Citrate [Moles/volume] in 24 hour Urine",0,1,0,"",3024765,1,""
391595,357743,"MEAS","LAB","34266-7","Citrate [Moles/volume] in Urine",0,1,0,"",3044319,1,""
391596,357743,"MEAS","LAB","27133-8","Citrate [Presence] in Urine",0,1,0,"",3002514,1,""
391597,357743,"MEAS","LAB","44306-9","Citrate/Creatinine [Mass Ratio] in 24 hour Urine",0,1,0,"",3043580,1,""
391598,357743,"MEAS","LAB","13722-4","Citrate/Creatinine [Mass Ratio] in Urine",0,1,119,"",3036325,1,""
391599,357743,"MEAS","LAB","51792-0","Citrate/Creatinine [Mass Ratio] in Urine collected for unspecified duration",0,1,0,"",3041531,1,""
391600,357743,"MEAS","LAB","29527-9","Citrate/Creatinine [Molar ratio] in Urine",0,1,0,"",3028469,1,""
391614,357754,"MEAS","LAB","6882-5","Gamma aminobutyrate [Mass/time] in 24 hour Urine",0,1,0,"",3005997,1,""
391615,357754,"MEAS","LAB","2319-2","Gamma aminobutyrate [Mass/volume] in Urine",0,1,0,"",3012832,1,""
391616,357754,"MEAS","LAB","25427-6","Gamma aminobutyrate [Moles/time] in 24 hour Urine",0,1,0,"",3028259,1,""
391617,357754,"MEAS","LAB","25914-3","Gamma aminobutyrate [Moles/volume] in 24 hour Urine",0,1,0,"",3019103,1,""
391618,357754,"MEAS","LAB","27911-7","Gamma aminobutyrate [Moles/volume] in Urine",0,1,0,"",3012269,1,""
391619,357754,"MEAS","LAB","26804-5","Gamma aminobutyrate [Presence] in 24 hour Urine",0,1,0,"",3016016,1,""
391620,357754,"MEAS","LAB","16882-3","Gamma aminobutyrate [Presence] in Urine",0,1,0,"",3037504,1,""
391621,357754,"MEAS","LAB","13695-2","Gamma aminobutyrate/Creatinine [Mass Ratio] in Urine",0,1,0,"",3015948,1,""
391622,357754,"MEAS","LAB","25915-0","Gamma aminobutyrate/Creatinine [Molar ratio] in 24 hour Urine",0,1,0,"",3035093,1,""
391623,357754,"MEAS","LAB","26581-9","Gamma aminobutyrate/Creatinine [Molar ratio] in Urine",0,1,0,"",3013848,1,""
391624,357754,"MEAS","LAB","56679-4","Gamma aminobutyrate/Creatinine [Ratio] in 24 hour Urine",0,1,0,"",40759798,1,""
391625,357754,"MEAS","LAB","28593-2","Gamma aminobutyrate/Creatinine [Ratio] in Urine",0,1,23,"",3010833,1,""
391690,357789,"MEAS","LAB","35260-9","Histamine [Mass or Moles/volume] in Serum or Plasma",0,1,0,"",3032906,1,""
391691,357789,"MEAS","LAB","2415-8","Histamine [Mass/volume] in Blood",0,1,0,"",3019281,1,""
391692,357789,"MEAS","LAB","2416-6","Histamine [Mass/volume] in Serum or Plasma",0,1,0,"",3019508,1,""
391693,357789,"MEAS","LAB","34316-0","Histamine [Moles/volume] in Serum or Plasma",0,1,64,"",3045759,1,""
391694,357790,"MEAS","LAB","9410-2","Histamine [Mass/time] in 24 hour Urine",0,1,33,"",3038021,1,""
391695,357790,"MEAS","LAB","2417-4","Histamine [Mass/volume] in Urine",0,1,0,"",3004573,1,""
391696,357790,"MEAS","LAB","25439-1","Histamine [Moles/time] in 24 hour Urine",0,1,0,"",3023177,1,""
391697,357790,"MEAS","LAB","34317-8","Histamine [Moles/volume] in 24 hour Urine",0,1,0,"",3045766,1,""
391698,357790,"MEAS","LAB","33290-8","Histamine [Moles/volume] in Urine",0,1,70,"",3043395,1,""
391699,357790,"MEAS","LAB","13756-2","Histamine/Creatinine [Mass Ratio] in 24 hour Urine",0,1,0,"",3027196,1,""
391700,357790,"MEAS","LAB","13755-4","Histamine/Creatinine [Mass Ratio] in Urine",0,1,0,"",3026065,1,""
391701,357790,"MEAS","LAB","25925-9","Histamine/Creatinine [Molar ratio] in 24 hour Urine",0,1,70,"",3013820,1,""
391702,357790,"MEAS","LAB","44371-3","Histamine/Creatinine [Molar ratio] in Urine",0,1,0,"",3047258,1,""
391703,357790,"MEAS","LAB","43577-6","Histamine/Creatinine [Ratio] in Urine",0,1,0,"",3047010,1,""
391712,357795,"MEAS","LAB","2428-1","Homocysteine [Mass/volume] in Serum or Plasma",0,1,0,"",3037585,1,""
391713,357795,"MEAS","LAB","13965-9","Homocysteine [Moles/volume] in Serum or Plasma",0,1,3635,"",3016724,1,""
391714,357795,"MEAS","LAB","44375-4","Homocysteine [Presence] in Blood",0,1,0,"",3042985,1,""
391715,357795,"MEAS","LAB","44374-7","Homocysteine [Presence] in Serum or Plasma",0,1,0,"",3046382,1,""
